Point ID,Density,Eddy_Viscosity,Energy,Heat_Flux,Laminar_Viscosity,Mach,Momentum_0,Momentum_1,Momentum_2,Momentum_Magnitude,Nu_Tilde,Points_0,Points_1,Points_2,Points_Magnitude,Pressure,Pressure_Coefficient,Skin_Friction_Coefficient_0,Skin_Friction_Coefficient_1,Skin_Friction_Coefficient_2,Skin_Friction_Coefficient_Magnitude,Temperature,Velocity_0,Velocity_1,Velocity_2,Velocity_Magnitude,Y_Plus
49,0.972778,0,2.79426,-0,6.06755e-08,0,0,0,0,0,0,0.988019,0.65,0,1.18266,1.1177,0.208376,7.81819e-06,2.79142e-05,-0.000128189,0.000131426,1.13366,0,0,0,0,3.20278
50,0.955687,0,2.74733,-0,6.07114e-08,0,0,0,0,0,0,0.375733,0.65,0.00607979,0.750808,1.09893,0.170829,0.0014022,0.000363975,0.00179217,0.00230445,1.13455,0,0,0,0,10.6066
51,0.790877,0,2.26716,-0,6.0583e-08,0,0,0,0,0,0,0.378213,0.65,0.00901567,0.752081,0.906863,-0.213307,0.00204424,-3.58288e-05,0.00194042,0.00281876,1.13136,0,0,0,0,10.7289
52,0.630211,0,1.80142,-0,6.04524e-08,0,0,0,0,0,0,0.381788,0.65,0.0117697,0.753924,0.720568,-0.585897,0.00259969,-0.000417983,0.00174507,0.00315886,1.12813,0,0,0,0,10.3058
53,0.497683,0,1.41899,-0,6.0337e-08,0,0,0,0,0,0,0.386573,0.65,0.0141486,0.756399,0.567597,-0.891838,0.0028422,-0.000658281,0.00126745,0.00318086,1.12527,0,0,0,0,9.4741
54,0.418744,0,1.19139,-0,6.02403e-08,0,0,0,0,0,0,0.392596,0.65,0.0160135,0.759532,0.476555,-1.07392,0.00269242,-0.000679117,0.000777039,0.00288342,1.12288,0,0,0,0,8.6326
55,0.61928,0,1.77012,-0,6.04504e-08,0,0,0,0,0,0,0.660923,0.65,0.0291874,0.927454,0.708049,-0.610934,0.000953145,-1.29797e-05,-2.95984e-05,0.000953693,1.12808,0,0,0,0,7.12575
56,0.697884,0,1.99769,-0,6.05163e-08,0,0,0,0,0,0,0.682526,0.65,0.0283886,0.942946,0.799076,-0.428879,0.000714038,4.71133e-05,-3.01643e-05,0.000716226,1.12971,0,0,0,0,6.55744
57,0.761194,0,2.18183,-0,6.0578e-08,0,0,0,0,0,0,0.70405,0.65,0.0273526,0.958611,0.872733,-0.281565,0.000605076,6.72798e-05,-3.15402e-05,0.000609621,1.13124,0,0,0,0,6.31923
58,0.786473,0,2.25503,-0,6.0593e-08,0,0,0,0,0,0,0.725368,0.65,0.0261126,0.974341,0.902012,-0.223009,0.000649784,6.99721e-05,-3.96689e-05,0.000654743,1.13161,0,0,0,0,6.65411
59,0.921766,0,2.64769,-0,6.06748e-08,0,0,0,0,0,0,0.929921,0.65,0.00750901,1.1346,1.05907,0.0911174,0.000458918,0.000140056,-5.06734e-05,0.000482482,1.13364,0,0,0,0,5.97393
60,0.931008,0,2.67475,-0,6.06836e-08,0,0,0,0,0,0,0.941201,0.65,0.00612263,1.14385,1.0699,0.11277,0.000415252,0.000148908,-4.65626e-05,0.000443594,1.13386,0,0,0,0,5.73775
61,0.99015,0,2.84847,-0,6.07446e-08,0,0,0,0,0,0,0.381788,0.65,-0.0117697,0.753924,1.13939,0.251741,0.00171622,0.000160184,-0.000996631,0.00199106,1.13537,0,0,0,0,10.2065
62,1.09796,0,3.16323,-0,6.08114e-08,0,0,0,0,0,0,0.378213,0.65,-0.00901567,0.752081,1.26529,0.50355,0.00134269,0.000455776,-0.00101441,0.00174343,1.13704,0,0,0,0,9.90455
63,1.19102,0,3.43535,-0,6.08649e-08,0,0,0,0,0,0,0.375733,0.65,-0.00607979,0.750808,1.37414,0.721245,0.000870285,0.000725138,-0.000680187,0.00132132,1.13837,0,0,0,0,8.94354
64,1.2391,0,3.57576,-0,6.08871e-08,0,0,0,0,0,0,0.374251,0.65,-0.00306242,0.750049,1.43031,0.83358,0.000522449,0.000861715,-8.2019e-05,0.00101106,1.13892,0,0,0,0,8.03216
65,0.939831,0,2.70056,-0,6.06914e-08,0,0,0,0,0,0,0.951675,0.65,0.00479854,1.15248,1.08022,0.133413,0.000372876,0.000157217,-4.19603e-05,0.000406835,1.13405,0,0,0,0,5.50691
66,0.947724,0,2.72354,-0,6.06964e-08,0,0,0,0,0,0,0.961449,0.65,0.0035397,1.16056,1.08942,0.1518,0.000333931,0.000165632,-3.73085e-05,0.000374614,1.13418,0,0,0,0,5.29918
67,0.955653,0,2.7463,-0,6.0696e-08,0,0,0,0,0,0,0.970653,0.65,0.00233669,1.16819,1.09852,0.170007,0.000305039,0.000174334,-3.37859e-05,0.000352963,1.13417,0,0,0,0,5.16846
68,0.961621,0,2.76297,-0,6.0688e-08,0,0,0,0,0,0,0.979446,0.65,0.00116675,1.17551,1.10519,0.18334,0.000311088,0.000190767,-3.46699e-05,0.000366565,1.13397,0,0,0,0,5.29355
69,0.816574,0,2.33646,-0,6.0498e-08,0,0,0,0,0,0,0.500723,0.65,-0.0272988,0.820956,0.934584,-0.157864,0.00139169,-5.58343e-05,-7.57046e-05,0.00139487,1.12926,0,0,0,0,9.64642
70,0.824546,0,2.3598,-0,6.05081e-08,0,0,0,0,0,0,0.484052,0.65,-0.0263351,0.810864,0.943918,-0.139196,0.00140618,-5.11823e-05,-9.09194e-05,0.00141005,1.12951,0,0,0,0,9.67617
