Point ID,Density,Eddy_Viscosity,Energy,Heat_Flux,Laminar_Viscosity,Mach,Momentum_0,Momentum_1,Momentum_2,Momentum_Magnitude,Nu_Tilde,Points_0,Points_1,Points_2,Points_Magnitude,Pressure,Pressure_Coefficient,Skin_Friction_Coefficient_0,Skin_Friction_Coefficient_1,Skin_Friction_Coefficient_2,Skin_Friction_Coefficient_Magnitude,Temperature,Velocity_0,Velocity_1,Velocity_2,Velocity_Magnitude,Y_Plus
22,0.974246,0,2.78955,0,6.05E-08,0,0,0,0,0,0,0.384584,0.65,-0.0125112,0.755355,1.11582,0.204609,0.00378961,0.000221687,-0.00192185,0.00425486,1.13004,0,0,0,0,1.80512
23,0.868732,0,2.48106,0,6.04E-08,0,0,0,0,0,0,0.402517,0.65,-0.0176692,0.764743,0.992423,-0.0421852,0.00377841,-2.67E-05,-0.000668397,0.00383716,1.12715,0,0,0,0,1.62187
24,0.869675,0,2.48394,0,6.04E-08,0,0,0,0,0,0,0.401797,0.65,-0.0175242,0.764361,0.993575,-0.0398815,0.00379075,-2.85E-05,-0.000698799,0.00385473,1.12723,0,0,0,0,1.62657
25,0.885218,0,2.53065,0,6.05E-08,0,0,0,0,0,0,0.392581,0.65,-0.0155812,0.759515,1.01226,-0.00251149,0.0039521,-4.52E-05,-0.0011208,0.0041082,1.12826,0,0,0,0,1.69293
26,0.98187,0,2.81662,0,6.06E-08,0,0,0,0,0,0,0.983554,0.65,-0.000774544,1.17893,1.12665,0.226268,0.00103866,0.000287494,0.000125311,0.00108498,1.13215,0,0,0,0,0.913809
27,0.98124,0,2.81474,0,6.06E-08,0,0,0,0,0,0,0.983187,0.65,-0.000822475,1.17863,1.1259,0.224759,0.00104433,0.000286991,0.00012607,0.00109036,1.13212,0,0,0,0,0.915777
28,0.973898,0,2.79286,0,6.06E-08,0,0,0,0,0,0,0.979204,0.65,-0.00134406,1.1753,1.11714,0.207257,0.00110662,0.00028041,0.000134451,0.00114948,1.13179,0,0,0,0,0.936981
29,0.966257,0,2.77007,0,6.06E-08,0,0,0,0,0,0,0.974265,0.65,-0.00199011,1.17119,1.10803,0.189024,0.00118717,0.000265678,0.000145483,0.00122521,1.13143,0,0,0,0,0.9637
30,0.965187,0,2.76688,0,6.06E-08,0,0,0,0,0,0,0.973548,0.65,-0.00208386,1.1706,1.10675,0.186475,0.00119903,0.00026364,0.000147104,0.00123645,1.13138,0,0,0,0,0.967686
31,0.954679,0,2.73578,0,6.06E-08,0,0,0,0,0,0,0.966196,0.65,-0.00304552,1.16449,1.09431,0.16159,0.00131244,0.000251454,0.000162405,0.00134615,1.13097,0,0,0,0,1.00446
32,0.952508,0,2.72935,0,6.06E-08,0,0,0,0,0,0,0.964542,0.65,-0.00326201,1.16312,1.09174,0.156447,0.00133554,0.000248092,0.000165469,0.00136843,1.13089,0,0,0,0,1.0115
33,0.941762,0,2.69754,0,6.05E-08,0,0,0,0,0,0,0.956639,0.65,-0.00429601,1.15658,1.07902,0.131003,0.00144996,0.000232117,0.000180568,0.00147948,1.13046,0,0,0,0,1.04624
34,0.963736,0,2.76259,0,6.06E-08,0,0,0,0,0,0,0.972556,0.65,-0.00221359,1.16977,1.10504,0.183042,0.00121421,0.000261904,0.000149156,0.00125106,1.13133,0,0,0,0,0.972595
35,0.937837,0,2.68596,0,6.05E-08,0,0,0,0,0,0,0.953854,0.65,-0.00465852,1.15428,1.07438,0.121734,0.00148749,0.000225722,0.000184993,0.00151584,1.13032,0,0,0,0,1.05666
36,0.924193,0,2.64567,0,6.05E-08,0,0,0,0,0,0,0.944213,0.65,-0.00591242,1.14633,1.05827,0.0895067,0.00162169,0.000203191,0.000200399,0.00164661,1.1298,0,0,0,0,1.09389
37,0.918874,0,2.62999,0,6.05E-08,0,0,0,0,0,0,0.939483,0.65,-0.0065127,1.14244,1.052,0.0769617,0.00167837,0.000192883,0.000203943,0.00170168,1.12961,0,0,0,0,1.10863
38,0.905891,0,2.59173,0,6.05E-08,0,0,0,0,0,0,0.928051,0.65,-0.0079553,1.13307,1.03669,0.0463508,0.00181589,0.000168028,0.000211971,0.00183592,1.12913,0,0,0,0,1.14408
39,0.899306,0,2.57233,0,6.05E-08,0,0,0,0,0,0,0.919929,0.65,-0.00889132,1.12643,1.02893,0.0308354,0.00188269,0.000155344,0.000212934,0.00190105,1.12888,0,0,0,0,1.15987
40,0.888905,0,2.54171,0,6.05E-08,0,0,0,0,0,0,0.907009,0.65,-0.0103698,1.11592,1.01668,0.00633298,0.0019881,0.000135595,0.00021423,0.0020042,1.12849,0,0,0,0,1.1846
41,0.88023,0,2.51628,0,6.05E-08,0,0,0,0,0,0,0.89291,0.65,-0.0118698,1.1045,1.00651,-0.0140076,0.00206219,0.000120981,0.000213346,0.00207673,1.12821,0,0,0,0,1.19997
42,0.8721,0,2.49246,0,6.04E-08,0,0,0,0,0,0,0.879626,0.65,-0.0132736,1.09381,0.996985,-0.0330624,0.00213036,0.000107812,0.000212255,0.00214363,1.12795,0,0,0,0,1.21392
43,0.80848,0,2.30453,0,6.03E-08,0,0,0,0,0,0,0.526245,0.65,-0.0283931,0.836803,0.921811,-0.18341,0.00335885,-0.00012281,-0.000131934,0.00336368,1.12497,0,0,0,0,1.46705
44,0.807664,0,2.30217,0,6.03E-08,0,0,0,0,0,0,0.528013,0.65,-0.02848,0.837919,0.920867,-0.185297,0.00335596,-0.00012404,-0.000128355,0.0033607,1.12496,0,0,0,0,1.46566
45,0.807872,0,2.30277,0,6.03E-08,0,0,0,0,0,0,0.527594,0.65,-0.0284603,0.837655,0.921108,-0.184815,0.00335677,-0.000123752,-0.000129215,0.00336154,1.12496,0,0,0,0,1.46603
46,1.19651,0,3.44395,0,6.08E-08,0,0,0,0,0,0,0.375278,0.65,0,0.750555,1.37758,0.728128,0.0010936,0.001894,0.00168567,0.00276128,1.13598,0,0,0,0,1.6052
47,1.12232,0,3.22417,0,6.07E-08,0,0,0,0,0,0,0.375568,0.65,0.00217477,0.750704,1.28967,0.552307,0.00171126,0.00155432,0.00293414,0.00373544,1.13377,0,0,0,0,1.81178
48,1.1122,0,3.1942,0,6.07E-08,0,0,0,0,0,0,0.375608,0.65,0.00248361,0.750724,1.27768,0.528325,0.00179488,0.00150838,0.00310719,0.00389248,1.13347,0,0,0,0,1.84054
49,0.984468,0,2.81716,0,6.05E-08,0,0,0,0,0,0,0.376768,0.65,0.00517682,0.751319,1.12686,0.226694,0.00286541,0.000860132,0.00392436,0.00493467,1.1293,0,0,0,0,1.95387
50,0.968394,0,2.76969,0,6.05E-08,0,0,0,0,0,0,0.376916,0.65,0.00552982,0.751396,1.10788,0.18872,0.00299988,0.00077907,0.00403124,0.00508499,1.12878,0,0,0,0,1.96912
51,0.905355,0,2.59008,0,6.05E-08,0,0,0,0,0,0,0.907009,0.65,0.0103698,1.11592,1.03603,0.0450291,0.00126451,0.000189277,-0.000133123,0.00128551,1.12908,0,0,0,0,0.95708
52,0.916912,0,2.62397,0,6.05E-08,0,0,0,0,0,0,0.919929,0.65,0.00889132,1.12643,1.04959,0.0721469,0.00115839,0.00020597,-0.000127351,0.00118343,1.12943,0,0,0,0,0.92352
53,0.924119,0,2.64511,0,6.05E-08,0,0,0,0,0,0,0.928051,0.65,0.0079553,1.13307,1.05805,0.0890586,0.00109346,0.000216284,-0.000123774,0.00112149,1.12965,0,0,0,0,0.902813
54,0.994375,0,2.85357,0,6.06E-08,0,0,0,0,0,0,0.989333,0.65,-1.85E-05,1.18376,1.14143,0.255826,7.38E-05,5.00E-05,-0.000160824,0.000183873,1.13258,0,0,0,0,0.409655
55,0.990699,0,2.84284,0,6.06E-08,0,0,0,0,0,0,0.9869,0.65,-0.000336749,1.18172,1.13713,0.247237,0.00114219,0.000205058,0.000141852,0.00116909,1.1325,0,0,0,0,0.952601
56,0.99459,0,2.8542,0,6.06E-08,0,0,0,0,0,0,0.989474,0.65,0,1.18387,1.14168,0.256327,1.17E-05,4.13E-05,-0.00017864,0.000183734,1.13258,0,0,0,0,0.378364
57,0.990092,0,2.84104,0,6.06E-08,0,0,0,0,0,0,0.986674,0.65,-0.000366313,1.18154,1.13641,0.245797,0.00113489,0.000210542,0.000140697,0.0011628,1.13248,0,0,0,0,0.949826
58,0.859867,0,2.45677,0,6.04E-08,0,0,0,0,0,0,0.854802,0.65,-0.0156906,1.07398,0.982708,-0.0616166,0.00222686,8.90E-05,0.000208862,0.0022384,1.12762,0,0,0,0,1.23184
59,0.853935,0,2.43944,0,6.04E-08,0,0,0,0,0,0,0.843995,0.65,-0.0167353,1.06541,0.975776,-0.0754799,0.00226852,7.97E-05,0.000207307,0.00227937,1.12744,0,0,0,0,1.23908
60,0.788821,0,2.24762,0,6.03E-08,0,0,0,0,0,0,0.579825,0.65,-0.0298629,0.871544,0.899047,-0.228937,0.00325426,-0.000142847,-3.12E-05,0.00325755,1.12454,0,0,0,0,1.42647
61,0.793896,0,2.26236,0,6.03E-08,0,0,0,0,0,0,0.564407,0.65,-0.0294881,0.861351,0.904946,-0.21714,0.00329201,-0.000137805,-6.36E-05,0.0032955,1.12468,0,0,0,0,1.43926
62,0.774249,0,2.20711,0,6.03E-08,0,0,0,0,0,0,0.689031,0.65,-0.0281636,0.947659,0.882843,-0.261346,0.00295383,-0.000109998,0.000135844,0.00295899,1.12505,0,0,0,0,1.34643
63,0.776778,0,2.21331,0,6.03E-08,0,0,0,0,0,0,0.650551,0.65,-0.0294796,0.920101,0.885323,-0.256386,0.00312947,-0.000139459,6.67E-05,0.00313328,1.12454,0,0,0,0,1.38822
64,0.884717,0,2.52997,0,6.05E-08,0,0,0,0,0,0,0.879626,0.65,0.0132736,1.09381,1.01199,-0.00305866,0.00141417,0.000163604,-0.000138361,0.00143031,1.1286,0,0,0,0,0.998286
65,0.894569,0,2.55866,0,6.05E-08,0,0,0,0,0,0,0.89291,0.65,0.0118698,1.1045,1.02346,0.0198953,0.00134085,0.000175953,-0.000135842,0.00135915,1.12883,0,0,0,0,0.978104
66,1.22869,0,3.53916,0,6.08E-08,0,0,0,0,0,0,0.375568,0.65,-0.00217477,0.750704,1.41567,0.804299,0.00106772,0.00186359,0.00023453,0.00216055,1.1368,0,0,0,0,1.45524
67,1.23306,0,3.55209,0,6.08E-08,0,0,0,0,0,0,0.375608,0.65,-0.00248361,0.750724,1.42084,0.81464,0.00106379,0.00185913,3.38E-05,0.00214224,1.13692,0,0,0,0,1.43441
68,1.20608,0,3.47193,0,6.08E-08,0,0,0,0,0,0,0.376768,0.65,-0.00517682,0.751319,1.38877,0.750515,0.00162929,0.00151811,-0.00118248,0.00252141,1.13612,0,0,0,0,1.55248
69,1.20275,0,3.46204,0,6.08E-08,0,0,0,0,0,0,0.376916,0.65,-0.00552982,0.751396,1.38482,0.742598,0.00169998,0.00147511,-0.0013392,0.00261903,1.13602,0,0,0,0,1.56736
70,0.588379,0,1.66641,0,6.00E-08,0,0,0,0,0,0,0.527594,0.65,0.0284603,0.837655,0.666564,-0.693903,0.00336914,-0.000188787,0.000131787,0.00337699,1.11777,0,0,0,0,1.26007
71,0.588423,0,1.66654,0,6.00E-08,0,0,0,0,0,0,0.528013,0.65,0.02848,0.837919,0.666615,-0.693802,0.00336845,-0.000188645,0.000130909,0.00337627,1.11778,0,0,0,0,1.25999
72,0.586938,0,1.66332,0,6.01E-08,0,0,0,0,0,0,0.564407,0.65,0.0294881,0.861351,0.665329,-0.696373,0.003253,-0.000185136,6.43E-05,0.0032589,1.11844,0,0,0,0,1.23568
73,0.965149,0,2.76647,0,6.06E-08,0,0,0,0,0,0,0.964542,0.65,0.00326201,1.16312,1.10659,0.186144,0.000683848,0.000265877,-7.96E-05,0.000738021,1.13126,0,0,0,0,0.747512
74,0.956249,0,2.73998,0,6.06E-08,0,0,0,0,0,0,0.956639,0.65,0.00429601,1.15658,1.09599,0.164952,0.000774548,0.000258348,-9.15E-05,0.00082161,1.13085,0,0,0,0,0.785438
75,0.863352,0,2.46833,0,6.05E-08,0,0,0,0,0,0,0.843995,0.65,0.0167353,1.06541,0.987331,-0.0523689,0.0015377,0.000143515,-0.000138327,0.00155056,1.12835,0,0,0,0,1.02696
76,0.870129,0,2.48792,0,6.05E-08,0,0,0,0,0,0,0.854802,0.65,0.0156906,1.07398,0.995167,-0.0366987,0.00150003,0.000151241,-0.000138373,0.00151397,1.12845,0,0,0,0,1.01851
77,0.830486,0,2.37367,0,6.04E-08,0,0,0,0,0,0,0.799453,0.65,0.0206771,1.03056,0.94947,-0.128092,0.00166172,0.00012111,-0.000132777,0.00167141,1.12802,0,0,0,0,1.04593
78,0.793375,0,2.25558,0,6.02E-08,0,0,0,0,0,0,0.37945,0.65,0.00865566,0.7527,0.902234,-0.222564,0.00433505,-9.82E-05,0.00419531,0.00603348,1.12186,0,0,0,0,1.94873
79,0.775316,0,2.20245,0,6.02E-08,0,0,0,0,0,0,0.379715,0.65,0.00899051,0.752837,0.880979,-0.265075,0.00447714,-0.000189535,0.00422137,0.00615636,1.12113,0,0,0,0,1.94863
80,0.756853,0,2.14929,0,6.02E-08,0,0,0,0,0,0,0.380151,0.65,0.00931665,0.753061,0.859718,-0.307597,0.00454259,-0.000259106,0.00411591,0.00613539,1.12067,0,0,0,0,1.9237
81,0.572464,0,1.61897,0,6.00E-08,0,0,0,0,0,0,0.384584,0.65,0.0125112,0.755355,0.64759,-0.731852,0.00512169,-0.000930726,0.00297501,0.00599572,1.11615,0,0,0,0,1.65797
82,0.565398,0,1.59889,0,6.00E-08,0,0,0,0,0,0,0.384997,0.65,0.0126823,0.755568,0.639555,-0.747922,0.00509742,-0.000936517,0.00289167,0.00593485,1.11606,0,0,0,0,1.64012
83,0.450761,0,1.27297,0,5.99E-08,0,0,0,0,0,0,0.392089,0.65,0.0154776,0.759259,0.509189,-1.00865,0.00464041,-0.00100017,0.00150099,0.00497862,1.11456,0,0,0,0,1.34208
84,0.433829,0,1.22421,0,5.99E-08,0,0,0,0,0,0,0.401797,0.65,0.0175242,0.764361,0.489684,-1.04766,0.00413833,-0.000784456,0.000849798,0.0042969,1.1137,0,0,0,0,1.22396
85,0.432934,0,1.22159,0,5.99E-08,0,0,0,0,0,0,0.402517,0.65,0.0176692,0.764743,0.488637,-1.04976,0.00410312,-0.000768442,0.00080563,0.00425148,1.11361,0,0,0,0,1.21621
86,0.4499,0,1.27049,0,5.99E-08,0,0,0,0,0,0,0.392581,0.65,0.0155812,0.759515,0.508197,-1.01064,0.004615,-0.00098925,0.00146801,0.00494287,1.11451,0,0,0,0,1.33609
87,0.450684,0,1.27275,0,5.99E-08,0,0,0,0,0,0,0.392124,0.65,0.0154853,0.759277,0.509101,-1.00883,0.00463852,-0.000999394,0.00149846,0.00497595,1.11455,0,0,0,0,1.3416
88,0.5158,0,1.45748,0,5.99E-08,0,0,0,0,0,0,0.429286,0.65,0.0213898,0.779259,0.582992,-0.861048,0.00359746,-0.000363287,0.000449395,0.00364357,1.11513,0,0,0,0,1.22671
89,0.529214,0,1.49607,0,5.99E-08,0,0,0,0,0,0,0.434215,0.65,0.0219937,0.782002,0.598428,-0.830175,0.00353701,-0.000314011,0.000409268,0.00357443,1.1157,0,0,0,0,1.23119
90,0.477613,0,1.3476,0,5.99E-08,0,0,0,0,0,0,0.41626,0.65,0.0197565,0.772116,0.53904,-0.948952,0.00376893,-0.000502748,0.000557747,0.003843,1.11356,0,0,0,0,1.21455
91,0.470586,0,1.3278,0,5.99E-08,0,0,0,0,0,0,0.414053,0.65,0.0194264,0.77092,0.531121,-0.964789,0.00381861,-0.000543175,0.000594824,0.00390265,1.11358,0,0,0,0,1.21419
92,0.551767,0,1.56148,0,6.00E-08,0,0,0,0,0,0,0.447947,0.65,0.0233504,0.789748,0.624592,-0.777848,0.00345906,-0.00025747,0.000343133,0.00348556,1.11683,0,0,0,0,1.23985
93,0.566818,0,1.60515,0,6.00E-08,0,0,0,0,0,0,0.457652,0.65,0.024281,0.795321,0.642058,-0.742915,0.00340647,-0.000218491,0.000296673,0.00342634,1.11763,0,0,0,0,1.24587
