"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoW]"   ,    "rms[RhoE]"   
          0,           0,        1125,      -10.70822906,      -7.872683299,      -7.803057247,      -7.806702477,      -5.227169718
          0,           0,        1126,      -10.71463522,       -7.86971159,      -7.807786291,       -7.81040518,      -5.233334975
          0,           0,        1127,      -10.72313349,      -7.869193042,      -7.813206154,      -7.814583926,      -5.241717049
          0,           0,        1128,      -10.73364601,       -7.87123297,      -7.819358573,      -7.819337899,      -5.252247504
          0,           0,        1129,      -10.74607179,      -7.875882489,      -7.826258706,      -7.824742676,      -5.264829444
          0,           0,        1130,      -10.76024137,      -7.883149965,      -7.833892911,      -7.830845242,      -5.279301608
          0,           0,        1131,      -10.77593107,      -7.893011271,      -7.842220001,      -7.837665566,      -5.295442338
          0,           0,        1132,       -10.7928403,      -7.905406427,      -7.851173144,      -7.845196232,      -5.312951332
          0,           0,        1133,      -10.81058013,      -7.920235744,      -7.860662044,      -7.853406232,      -5.331432675
          0,           0,        1134,       -10.8286997,      -7.937348072,      -7.870578599,      -7.862245117,       -5.35041676
          0,           0,        1135,      -10.84666387,      -7.956522348,      -7.880803623,       -7.87164529,      -5.369335279
          0,           0,        1136,      -10.86390626,      -7.977440881,      -7.891204143,      -7.881521485,      -5.387570043
          0,           0,        1137,      -10.87986018,      -7.999666833,      -7.901605388,      -7.891736762,      -5.404483101
          0,           0,        1138,      -10.89396459,       -8.02262345,      -7.911779089,       -7.90209011,      -5.419433255
          0,           0,        1139,      -10.90569355,      -8.045559601,      -7.921501744,      -7.912360175,      -5.431817522
          0,           0,        1140,       -10.9146451,      -8.067536248,      -7.930587277,      -7.922342518,      -5.441170972
          0,           0,        1141,      -10.92057803,      -8.087453457,       -7.93888522,      -7.931849159,      -5.447215693
          0,           0,        1142,      -10.92345021,      -8.104144593,      -7.946287931,      -7.940718819,      -5.449909753
          0,           0,        1143,         -10.92351,       -8.11655818,      -7.952749476,      -7.948829738,      -5.449528712
          0,           0,        1144,      -10.92120175,      -8.123986546,      -7.958282196,      -7.956104076,      -5.446571183
          0,           0,        1145,      -10.91717421,      -8.126258314,      -7.962958378,      -7.962512818,      -5.441747572
          0,           0,        1146,      -10.91214723,      -8.123800325,      -7.966898837,      -7.968076305,       -5.43584692
          0,           0,        1147,      -10.90684342,      -8.117531746,      -7.970263471,      -7.972862005,      -5.429644451
          0,           0,        1148,      -10.90189568,      -8.108649021,      -7.973234973,      -7.976975514,      -5.423818927
          0,           0,        1149,       -10.8978696,      -8.098398165,      -7.976010704,      -7.980559169,      -5.418966391
          0,           0,        1150,      -10.89519499,      -8.087904013,      -7.978785693,      -7.983774465,      -5.415538704
          0,           0,        1151,      -10.89422837,      -8.078087506,       -7.98174397,      -7.986797947,      -5.413908565
          0,           0,        1152,       -10.8951458,      -8.069640878,      -7.985044724,      -7.989801046,      -5.414263327
          0,           0,        1153,      -10.89809854,       -8.06306081,      -7.988827297,      -7.992954293,       -5.41676447
          0,           0,        1154,      -10.90312928,      -8.058677463,      -7.993201898,      -7.996409453,      -5.421461407
          0,           0,        1155,       -10.9102514,      -8.056706284,      -7.998251523,      -8.000301679,      -5.428373914
          0,           0,        1156,      -10.91940249,      -8.057272271,      -8.004031812,      -8.004741997,       -5.43744919
          0,           0,        1157,      -10.93049582,      -8.060440969,      -8.010569499,      -8.009818941,      -5.448601825
          0,           0,        1158,      -10.94338363,       -8.06623311,      -8.017869233,      -8.015595006,      -5.461692795
          0,           0,        1159,      -10.95785871,       -8.07463424,      -8.025912374,      -8.022112694,      -5.476519275
          0,           0,        1160,      -10.97364972,      -8.085590886,      -8.034660174,      -8.029393434,      -5.492811586
          0,           0,        1161,       -10.9904118,      -8.099006291,      -8.044037322,      -8.037422066,      -5.510223173
          0,           0,        1162,      -11.00775236,      -8.114741204,      -8.053921112,      -8.046133246,      -5.528342148
          0,           0,        1163,       -11.0251916,      -8.132612561,      -8.064166778,      -8.055432338,      -5.546668685
          0,           0,        1164,      -11.04219061,      -8.152369543,      -8.074620663,      -8.065209723,      -5.564620025
          0,           0,        1165,      -11.05815595,      -8.173661645,      -8.085109824,      -8.075333233,      -5.581549016
          0,           0,        1166,       -11.0725197,       -8.19600513,      -8.095450437,      -8.085650173,      -5.596813496
          0,           0,        1167,       -11.0847733,      -8.218755161,      -8.105451559,       -8.09598862,      -5.609835238
          0,           0,        1168,       -11.0944986,      -8.241089091,       -8.11493057,      -8.106163535,       -5.62012257
          0,           0,        1169,      -11.10142492,      -8.262006744,      -8.123721596,      -8.115988851,      -5.627358155
          0,           0,        1170,      -11.10543836,      -8.280392848,      -8.131693048,      -8.125286501,      -5.631411411
          0,           0,        1171,      -11.10665336,      -8.295145195,      -8.138763432,      -8.133907128,      -5.632404967
          0,           0,        1172,      -11.10543014,      -8.305376122,      -8.144910279,      -8.141745132,      -5.630738583
          0,           0,        1173,      -11.10227009,       -8.31062592,      -8.150165766,      -8.148739705,      -5.626967355
          0,           0,        1174,      -11.09789576,      -8.310997355,      -8.154627663,      -8.154882749,      -5.621869095
          0,           0,        1175,      -11.09294474,      -8.307134366,      -8.158425282,      -8.160208375,      -5.616137147
          0,           0,        1176,      -11.08810236,      -8.300071344,      -8.161729072,      -8.164800666,      -5.610504322
          0,           0,        1177,      -11.08396628,      -8.291013992,      -8.164728858,      -8.168782915,      -5.605602564
          0,           0,        1178,      -11.08100306,      -8.281135796,      -8.167619345,      -8.172300735,      -5.601925949
          0,           0,        1179,      -11.07958172,      -8.271452484,      -8.170586995,       -8.17552398,      -5.599860363
          0,           0,        1180,      -11.07997355,       -8.26276606,        -8.1738072,       -8.17862813,      -5.599696802
          0,           0,        1181,      -11.08235773,      -8.255673257,      -8.177431141,      -8.181786696,       -5.60162371
          0,           0,        1182,      -11.08681992,      -8.250591218,      -8.181584283,      -8.185160648,      -5.605736265
          0,           0,        1183,      -11.09338951,      -8.247798883,      -8.186362058,      -8.188895079,      -5.612072562
          0,           0,        1184,      -11.10202946,       -8.24746825,      -8.191834413,      -8.193110742,      -5.620606906
          0,           0,        1185,      -11.11269573,      -8.249702913,      -8.198042536,      -8.197912156,      -5.631301576
          0,           0,        1186,      -11.12525603,      -8.254548034,      -8.204997424,      -8.203367154,      -5.644028612
          0,           0,        1187,      -11.13953705,      -8.262010442,      -8.212683688,      -8.209521618,      -5.658622806
          0,           0,        1188,      -11.15533058,       -8.27206485,      -8.221060217,      -8.216394571,      -5.674878653
          0,           0,        1189,      -11.17231624,      -8.284644465,      -8.230056325,      -8.223977463,      -5.692474837
          0,           0,        1190,      -11.19010948,      -8.299652456,       -8.23958126,      -8.232236352,      -5.711017751
          0,           0,        1191,      -11.20823622,      -8.316929667,      -8.249525149,      -8.241119132,       -5.73001752
          0,           0,        1192,       -11.2261678,      -8.336246758,      -8.259767871,      -8.250558727,      -5.748907654
          0,           0,        1193,      -11.24333931,      -8.357281809,      -8.270175167,      -8.260465931,      -5.767073405
          0,           0,        1194,      -11.25918534,      -8.379586116,      -8.280568705,      -8.270700233,      -5.783870178
          0,           0,        1195,      -11.27313163,      -8.402570161,      -8.290715654,      -8.281055976,      -5.798652457
          0,           0,        1196,      -11.28466318,      -8.425472237,      -8.300397395,      -8.291310746,      -5.810824711
          0,           0,        1197,      -11.29340196,      -8.447338318,       -8.30942987,      -8.301264162,      -5.819946417
          0,           0,        1198,      -11.29911185,      -8.467056927,       -8.31766356,      -8.310729809,      -5.825744232
          0,           0,        1199,       -11.3017865,      -8.483465169,      -8.324999558,      -8.319548205,      -5.828221761
          0,           0,        1200,      -11.30163543,      -8.495526471,      -8.331389172,      -8.327598064,       -5.82761484
          0,           0,        1201,      -11.29918163,      -8.502568573,      -8.336855657,      -8.334807343,      -5.824497505
          0,           0,        1202,      -11.29503093,      -8.504461443,      -8.341471168,      -8.341150883,      -5.819547175
          0,           0,        1203,      -11.28995995,      -8.501679626,      -8.345362753,       -8.34665518,      -5.813596166
          0,           0,        1204,      -11.28463917,       -8.49516875,      -8.348689394,      -8.351384853,      -5.807376296
          0,           0,        1205,        -11.279744,      -8.486138404,      -8.351640115,       -8.35545573,       -5.80160798
          0,           0,        1206,      -11.27583623,      -8.475830304,      -8.354412889,      -8.359009594,      -5.796875556
          0,           0,        1207,      -11.27328288,      -8.465355851,      -8.357195683,      -8.362205102,      -5.793576401
          0,           0,        1208,      -11.27243534,      -8.455616993,      -8.360173119,       -8.36522006,      -5.792071589
          0,           0,        1209,      -11.27350257,      -8.447291793,      -8.363506961,      -8.368229543,      -5.792586511
          0,           0,        1210,      -11.27660269,      -8.440863714,       -8.36733071,      -8.371399778,      -5.795243006
          0,           0,        1211,      -11.28177286,      -8.436650733,       -8.37175156,       -8.37488153,      -5.800087176
          0,           0,        1212,      -11.28904445,      -8.434863861,      -8.376853607,      -8.378811192,       -5.80715924
          0,           0,        1213,       -11.2983438,      -8.435620951,      -8.382689432,      -8.383297323,      -5.816391968
          0,           0,        1214,      -11.30958541,       -8.43898203,      -8.389285977,      -8.388424799,      -5.827703389
          0,           0,        1215,      -11.32260948,      -8.444968884,      -8.396643488,      -8.394255383,      -5.840940077
          0,           0,        1216,      -11.33721045,      -8.453560622,       -8.40474208,      -8.400830843,      -5.855908199
          0,           0,        1217,      -11.35308685,      -8.464704946,      -8.413539924,      -8.408168515,      -5.872295981
          0,           0,        1218,      -11.36990834,      -8.478296524,      -8.422959478,      -8.416252386,      -5.889775139
          0,           0,        1219,      -11.38728123,      -8.494196545,      -8.432875815,      -8.425010842,      -5.907936588
          0,           0,        1220,      -11.40469668,      -8.512217947,      -8.443143698,      -8.434347899,      -5.926246893
          0,           0,        1221,      -11.42162553,      -8.532104255,      -8.453604212,      -8.444155478,      -5.944127641
          0,           0,        1222,      -11.43747905,      -8.553491413,      -8.464088405,      -8.454298001,      -5.960943422
          0,           0,        1223,      -11.45170859,      -8.575887709,      -8.474411413,      -8.464622668,      -5.976070231
          0,           0,        1224,      -11.46379511,      -8.598637428,       -8.48438102,      -8.474956662,      -5.988908234
          0,           0,        1225,      -11.47332549,      -8.620901671,      -8.493814192,      -8.485114046,      -5.998979965
          0,           0,        1226,      -11.48001728,      -8.641670406,      -8.502548216,      -8.494904143,      -6.005960478
          0,           0,        1227,      -11.48382035,      -8.659822926,      -8.510456015,      -8.504155367,      -6.009786213
          0,           0,        1228,      -11.48485251,      -8.674265116,      -8.517457709,      -8.512723202,      -6.010576497
          0,           0,        1229,      -11.48347186,      -8.684137918,       -8.52353758,      -8.520501372,      -6.008738538
          0,           0,        1230,      -11.48024258,      -8.689015163,      -8.528734495,      -8.527437924,      -6.004886095
          0,           0,        1231,      -11.47578922,      -8.689048045,      -8.533141942,      -8.533517603,      -5.999703972
          0,           0,        1232,      -11.47083293,      -8.684909809,      -8.536897376,      -8.538785898,      -5.993965317
          0,           0,        1233,      -11.46602922,      -8.677658647,       -8.54017393,      -8.543328942,      -5.988371771
          0,           0,        1234,      -11.46193818,      -8.668499701,      -8.543155934,      -8.547268366,      -5.983520103
          0,           0,        1235,      -11.45906206,      -8.658603636,      -8.546044528,      -8.550758239,      -5.979933092
          0,           0,        1236,      -11.45779988,      -8.648967879,      -8.549028777,      -8.553969056,        -5.9780353
          0,           0,        1237,      -11.45831302,      -8.640381712,      -8.552272674,      -8.557069834,      -5.978001083
          0,           0,        1238,      -11.46084564,      -8.633426754,      -8.555931246,      -8.560239882,      -5.980080002
          0,           0,        1239,      -11.46547251,      -8.628508126,      -8.560129083,      -8.563636031,      -5.984365645
          0,           0,        1240,      -11.47219656,      -8.625893651,      -8.564956466,      -8.567402772,      -5.990867712
          0,           0,        1241,      -11.48098107,      -8.625749927,      -8.570481688,      -8.571659989,      -5.999555506
          0,           0,        1242,      -11.49178179,      -8.628175911,      -8.576745197,      -8.576505019,       -6.01039438
          0,           0,        1243,      -11.50447814,      -8.633214085,      -8.583754805,      -8.582011589,      -6.023268831
          0,           0,        1244,      -11.51888263,      -8.640873722,      -8.591494853,      -8.588219131,      -6.037997504
          0,           0,        1245,      -11.53474228,      -8.651113596,      -8.599918081,      -8.595142923,      -6.054325459
          0,           0,        1246,       -11.5518074,      -8.663878276,      -8.608957906,      -8.602780418,      -6.072013863
          0,           0,        1247,      -11.56964776,      -8.679058735,        -8.6185175,      -8.611086923,      -6.090612516
          0,           0,        1248,      -11.58778185,      -8.696495785,       -8.62849008,      -8.620011619,       -6.10962686
          0,           0,        1249,       -11.6056763,      -8.715949031,      -8.638747283,      -8.629492589,      -6.128488214
          0,           0,        1250,      -11.62277971,      -8.737097173,       -8.64916228,      -8.639427616,      -6.146585402
          0,           0,        1251,        -11.638484,      -8.759472571,      -8.659543237,      -8.649676447,      -6.163234665
          0,           0,        1252,      -11.65224911,      -8.782479615,      -8.669661853,      -8.660030509,      -6.177821012
          0,           0,        1253,      -11.66356508,      -8.805337765,      -8.679298548,      -8.670268374,      -6.189763585
          0,           0,        1254,      -11.67209718,      -8.827082155,      -8.688274725,      -8.680191849,      -6.198653544
          0,           0,        1255,      -11.67758376,      -8.846591982,      -8.696444647,      -8.689612426,      -6.204216131
          0,           0,        1256,      -11.68001922,      -8.862709159,      -8.703709694,      -8.698376938,      -6.206432505
          0,           0,        1257,      -11.67970543,      -8.874414142,      -8.710030473,      -8.706366614,      -6.205643198
          0,           0,        1258,      -11.67706069,      -8.881067747,      -8.715425082,      -8.713510577,      -6.202319142
          0,           0,        1259,      -11.67281753,      -8.882587647,      -8.719982817,      -8.719787625,      -6.197267335
          0,           0,        1260,      -11.66774769,      -8.879496055,      -8.723828946,      -8.725235362,      -6.191317635
          0,           0,        1261,      -11.66244725,      -8.872754889,      -8.727122858,      -8.729911506,      -6.185123772
          0,           0,        1262,      -11.65764204,      -8.863590358,      -8.730055456,       -8.73394047,      -6.179436437
          0,           0,        1263,      -11.65383402,      -8.853238606,      -8.732823362,      -8.737461333,      -6.174813225
          0,           0,        1264,      -11.65139218,      -8.842789679,      -8.735611675,       -8.74063602,      -6.171631008
          0,           0,        1265,      -11.65066635,      -8.833136759,      -8.738609893,       -8.74364194,      -6.170262834
          0,           0,        1266,      -11.65184449,      -8.824937381,      -8.741972672,      -8.746655176,      -6.170896483
          0,           0,        1267,      -11.65513126,      -8.818670886,      -8.745837349,      -8.749846343,      -6.173740807
          0,           0,        1268,      -11.66049269,      -8.814633325,      -8.750310227,      -8.753361851,      -6.178789778
          0,           0,        1269,      -11.66787383,      -8.813034014,      -8.755463125,      -8.757321132,      -6.185984165
          0,           0,        1270,       -11.6772822,      -8.813980278,      -8.761350657,      -8.761848883,      -6.195334228
          0,           0,        1271,      -11.68871194,      -8.817535488,      -8.768006169,      -8.767032482,       -6.20684222
          0,           0,        1272,      -11.70181078,      -8.823718676,      -8.775415596,      -8.772913475,      -6.220169437
          0,           0,        1273,      -11.71653395,      -8.832502157,      -8.783569215,      -8.779547793,      -6.235260513
          0,           0,        1274,      -11.73247664,      -8.843834272,      -8.792415311,       -8.78693995,      -6.251727703
          0,           0,        1275,      -11.74934464,      -8.857604784,      -8.801876966,       -8.79507486,       -6.26926312
          0,           0,        1276,      -11.76672698,      -8.873666409,       -8.81182304,      -8.803880425,      -6.287448137
          0,           0,        1277,      -11.78415295,      -8.891838651,      -8.822112773,      -8.813257977,      -6.305767848
          0,           0,        1278,      -11.80102662,      -8.911847393,      -8.832580034,      -8.823094422,      -6.323601329
          0,           0,        1279,      -11.81680993,      -8.933328083,      -8.843059082,      -8.833260198,      -6.340358785
          0,           0,        1280,      -11.83087708,      -8.955781118,      -8.853362036,      -8.843588772,      -6.355305452
          0,           0,        1281,       -11.8427863,      -8.978527239,      -8.863296021,      -8.853917013,      -6.367953194
          0,           0,        1282,      -11.85214777,      -9.000718894,      -8.872684014,      -8.864052411,      -6.377835122
          0,           0,        1283,      -11.85864143,      -9.021334666,      -8.881364747,        -8.8738063,      -6.384596831
          0,           0,        1284,      -11.86220003,      -9.039246903,      -8.889200765,      -8.883012916,      -6.388150332
          0,           0,        1285,      -11.86297699,      -9.053370492,      -8.896134507,      -8.891521235,      -6.388680317
          0,           0,        1286,      -11.86150804,      -9.062882839,      -8.902149496,      -8.899239942,      -6.386727045
          0,           0,        1287,      -11.85800717,      -9.067378392,      -8.907272445,      -8.906103932,      -6.382601668
          0,           0,        1288,      -11.85353608,      -9.067065984,      -8.911627048,        -8.9121244,      -6.377393014
          0,           0,        1289,      -11.84862754,      -9.062659773,      -8.915344882,      -8.917339623,      -6.371693446
          0,           0,        1290,      -11.84385221,      -9.055226632,      -8.918595815,      -8.921836737,      -6.366134772
          0,           0,        1291,      -11.83986274,      -9.045979604,      -8.921568351,       -8.92573532,      -6.361387237
          0,           0,        1292,      -11.83717724,      -9.036072837,      -8.924464682,      -8.929207027,      -6.357991597
          0,           0,        1293,      -11.83596456,      -9.026495959,      -8.927452747,       -8.93240098,      -6.356151054
          0,           0,        1294,      -11.83658995,      -9.018003562,      -8.930722318,      -8.935495333,      -6.356242178
          0,           0,        1295,      -11.83930044,      -9.011188683,       -8.93441951,      -8.938679298,       -6.35850527
          0,           0,        1296,      -11.84396223,      -9.006437792,      -8.938646722,      -8.942086337,      -6.362833502
          0,           0,        1297,      -11.85086287,      -9.003987398,      -8.943530414,      -8.945889629,      -6.369515453
          0,           0,        1298,      -11.85983219,      -9.004032923,      -8.949113364,      -8.950189575,      -6.378401279
          0,           0,        1299,      -11.87084988,      -9.006659823,      -8.955435498,      -8.955086603,      -6.389467333
          0,           0,        1300,      -11.88364281,      -9.011891396,       -8.96250065,      -8.960640158,      -6.402444607
          0,           0,        1301,      -11.89815914,       -9.01974156,      -8.970292316,      -8.966903502,      -6.417301056
          0,           0,        1302,      -11.91425258,      -9.030179333,      -8.978771589,       -8.97389346,      -6.433867741
          0,           0,        1303,      -11.93132374,      -9.043132015,      -8.987845648,      -8.981572844,      -6.451572145
          0,           0,        1304,      -11.94921569,      -9.058483324,      -8.997442056,      -8.989928501,      -6.470240531
          0,           0,        1305,      -11.96732152,      -9.076081991,      -9.007440856,      -8.998896635,      -6.489246143
          0,           0,        1306,       -11.9852048,      -9.095681639,      -9.017717515,      -9.008411634,      -6.508093758
          0,           0,        1307,      -12.00224746,      -9.116939116,      -9.028132744,      -9.018379212,      -6.526124805
