Point ID,Density,Eddy_Viscosity,Energy,Heat_Flux,Laminar_Viscosity,Mach,Momentum_0,Momentum_1,Momentum_2,Momentum_Magnitude,Nu_Tilde,Points_0,Points_1,Points_2,Points_Magnitude,Pressure,Pressure_Coefficient,Skin_Friction_Coefficient_0,Skin_Friction_Coefficient_1,Skin_Friction_Coefficient_2,Skin_Friction_Coefficient_Magnitude,Temperature,Velocity_0,Velocity_1,Velocity_2,Velocity_Magnitude,Y_Plus
51,0.813917,0,2.35033,-0,6.0718e-08,0,0,0,0,0,0,0.740341,0.526372,0.0228889,0.908678,0.94013,-0.157924,0.000112137,0.000201764,-5.0433e-06,0.000230887,1.13343,0,0,0,0,4.01887
52,0.830425,0,2.39847,-0,6.07272e-08,0,0,0,0,0,0,0.760836,0.526372,0.021168,0.925412,0.959389,-0.119406,0.000140853,0.000201712,-7.66361e-06,0.000246142,1.13365,0,0,0,0,4.18301
53,0.844902,0,2.44064,-0,6.07339e-08,0,0,0,0,0,0,0.780552,0.526372,0.0194372,0.941651,0.976258,-0.0856691,0.00016037,0.000200694,-9.68458e-06,0.00025708,1.13382,0,0,0,0,4.29727
54,0.857511,0,2.47735,-0,6.07391e-08,0,0,0,0,0,0,0.799405,0.526372,0.0177148,0.957303,0.990939,-0.0563063,0.000172,0.000199874,-1.11128e-05,0.000263926,1.13395,0,0,0,0,4.3755
55,0.868632,0,2.50971,-0,6.07434e-08,0,0,0,0,0,0,0.817328,0.526372,0.0160107,0.972291,1.00388,-0.0304148,0.000176582,0.000200039,-1.19534e-05,0.000267095,1.13406,0,0,0,0,4.41317
56,0.878633,0,2.53882,-0,6.07471e-08,0,0,0,0,0,0,0.834271,0.526372,0.0143307,0.98655,1.01553,-0.00712847,0.000174732,0.000201052,-1.22082e-05,0.00026665,1.13415,0,0,0,0,4.41944
57,0.887655,0,2.56508,-0,6.07506e-08,0,0,0,0,0,0,0.850198,0.526372,0.0126787,1.00003,1.02603,0.0138804,0.000167294,0.000202958,-1.18759e-05,0.000263287,1.13424,0,0,0,0,4.39219
58,0.895886,0,2.58905,-0,6.07538e-08,0,0,0,0,0,0,0.865095,0.526372,0.0110602,1.01271,1.03562,0.0330562,0.000155085,0.000205127,-1.09595e-05,0.000257388,1.13432,0,0,0,0,4.346
59,0.848161,0,2.44525,-0,6.06442e-08,0,0,0,0,0,0,0.304765,0.526372,0.00644076,0.608269,0.978101,-0.0819833,0.00157378,0.000217525,0.0021767,0.00269484,1.1316,0,0,0,0,10.6745
60,0.681131,0,1.95759,-0,6.05019e-08,0,0,0,0,0,0,0.307392,0.526372,0.00955094,0.60963,0.783035,-0.472114,0.0022256,-0.000203557,0.00220178,0.00313729,1.12807,0,0,0,0,10.5201
61,0.526344,0,1.50779,-0,6.0353e-08,0,0,0,0,0,0,0.311179,0.526372,0.0124685,0.611601,0.603117,-0.831951,0.00277553,-0.000586154,0.00191288,0.00342144,1.12439,0,0,0,0,9.91803
62,0.402941,0,1.15089,-0,6.02191e-08,0,0,0,0,0,0,0.316248,0.526372,0.0149886,0.614252,0.460356,-1.11747,0.00291338,-0.000790741,0.00132586,0.00329711,1.12109,0,0,0,0,8.83507
63,0.852055,0,2.45188,-0,6.05587e-08,0,0,0,0,0,0,0.799405,0.526372,-0.0177148,0.957303,0.980753,-0.076678,0.00102336,2.14765e-05,9.48191e-05,0.00102797,1.12948,0,0,0,0,8.63443
