Point ID,Density,Eddy_Viscosity,Energy,Heat_Flux,Laminar_Viscosity,Mach,Momentum_0,Momentum_1,Momentum_2,Momentum_Magnitude,Nu_Tilde,Points_0,Points_1,Points_2,Points_Magnitude,Pressure,Pressure_Coefficient,Skin_Friction_Coefficient_0,Skin_Friction_Coefficient_1,Skin_Friction_Coefficient_2,Skin_Friction_Coefficient_Magnitude,Temperature,Velocity_0,Velocity_1,Velocity_2,Velocity_Magnitude,Y_Plus
68,0.782066,0,2.26125,-0,6.07768e-08,0,0,0,0,0,0,0.927874,1.14845,0.0198669,1.47658,0.904501,-0.229182,-0.000284304,0.000162166,1.98276e-05,0.000327902,1.13489,0,0,0,0,4.59244
69,0.825105,0,2.37403,-0,6.05527e-08,0,0,0,0,0,0,0.721402,1.14845,-0.0183354,1.35635,0.949612,-0.138961,0.00147543,0.000232119,-0.000114946,0.00149799,1.12933,0,0,0,0,9.81082
70,0.842237,0,2.42437,-0,6.05724e-08,0,0,0,0,0,0,0.711298,1.14845,-0.0173845,1.35099,0.969749,-0.0986862,0.00146926,0.000220598,-0.000134205,0.00149177,1.12982,0,0,0,0,9.84164
71,0.861485,0,2.48106,-0,6.05961e-08,0,0,0,0,0,0,0.702123,1.14845,-0.0163837,1.34617,0.992424,-0.0533369,0.00145341,0.000211044,-0.000153901,0.0014767,1.13041,0,0,0,0,9.84492
72,0.882486,0,2.54293,-0,6.06211e-08,0,0,0,0,0,0,0.693886,1.14845,-0.0153527,1.34188,1.01717,-0.00384015,0.0014303,0.000204645,-0.00017336,0.00145522,1.13102,0,0,0,0,9.82817
73,0.901735,0,2.59949,-0,6.06404e-08,0,0,0,0,0,0,0.686584,1.14845,-0.0143148,1.33811,1.0398,0.041409,0.00141675,0.000198683,-0.000194633,0.00144379,1.1315,0,0,0,0,9.82395
74,0.913997,0,2.63527,-0,6.06479e-08,0,0,0,0,0,0,0.680192,1.14845,-0.0132928,1.33483,1.05411,0.0700329,0.0014539,0.000185172,-0.000240475,0.00148524,1.13169,0,0,0,0,9.93851
75,0.931093,0,2.6857,-0,6.06672e-08,0,0,0,0,0,0,0.674696,1.14845,-0.0121833,1.33203,1.07428,0.110377,0.00150582,0.000174104,-0.000351723,0.00155613,1.13217,0,0,0,0,10.1496
76,0.826884,0,2.38983,-0,6.07575e-08,0,0,0,0,0,0,1.10005,1.14845,0.00365081,1.5903,0.955933,-0.126319,-4.36219e-05,0.000554789,2.53369e-05,0.000557078,1.13441,0,0,0,0,5.99915
77,0.82997,0,2.39811,-0,6.07452e-08,0,0,0,0,0,0,1.10749,1.14845,0.00269306,1.59545,0.959242,-0.1197,-3.42414e-05,0.000554232,2.45484e-05,0.000555831,1.1341,0,0,0,0,5.99308
78,0.829525,0,2.39591,-0,6.07279e-08,0,0,0,0,0,0,1.11449,1.14845,0.0017778,1.60032,0.958365,-0.121455,-1.25716e-05,0.000531278,2.12594e-05,0.000531852,1.13367,0,0,0,0,5.86367
79,0.838895,0,2.42121,-0,6.06945e-08,0,0,0,0,0,0,1.12118,1.14845,0.000887687,1.60499,0.968482,-0.10122,9.22735e-05,0.000461145,4.95494e-06,0.000470312,1.13284,0,0,0,0,5.5533
80,0.819156,0,2.36949,-0,6.07961e-08,0,0,0,0,0,0,1.04611,1.14845,0.00988056,1.55351,0.947798,-0.142589,-8.73122e-05,0.000466027,2.1993e-05,0.000474646,1.13537,0,0,0,0,5.61277
81,0.789909,0,2.28431,-0,6.07843e-08,0,0,0,0,0,0,0.943843,1.14845,0.0188008,1.48665,0.913723,-0.210739,-0.000260042,0.000200558,2.14678e-05,0.000329099,1.13507,0,0,0,0,4.62863
82,0.796318,0,2.30313,-0,6.079e-08,0,0,0,0,0,0,0.959474,1.14845,0.017647,1.49661,0.92125,-0.195684,-0.000235135,0.000240246,2.24398e-05,0.000336912,1.13521,0,0,0,0,4.70225
83,0.801648,0,2.31874,-0,6.07939e-08,0,0,0,0,0,0,0.974687,1.14845,0.0164383,1.50639,0.927496,-0.183192,-0.000210207,0.000279144,2.28566e-05,0.000350187,1.13531,0,0,0,0,4.80791
84,0.806232,0,2.33213,-0,6.07965e-08,0,0,0,0,0,0,0.989407,1.14845,0.0152024,1.51595,0.932854,-0.172477,-0.000185092,0.000316316,2.28262e-05,0.000367201,1.13538,0,0,0,0,4.93344
85,0.810159,0,2.34358,-0,6.07982e-08,0,0,0,0,0,0,1.00357,1.14845,0.0139594,1.52521,0.93743,-0.163325,-0.000160108,0.000352399,2.25376e-05,0.000387721,1.13542,0,0,0,0,5.07788
86,0.813452,0,2.35314,-0,6.07989e-08,0,0,0,0,0,0,1.01711,1.14845,0.0127224,1.53414,0.941257,-0.155671,-0.000136072,0.000387893,2.22054e-05,0.000411667,1.13544,0,0,0,0,5.23537
87,0.816235,0,2.36118,-0,6.07987e-08,0,0,0,0,0,0,1.02998,1.14845,0.0114986,1.5427,0.944471,-0.149242,-0.000113553,0.000422188,2.19584e-05,0.000437743,1.13543,0,0,0,0,5.39905
88,0.818477,0,2.36758,-0,6.07971e-08,0,0,0,0,0,0,1.04215,1.14845,0.010292,1.55084,0.947034,-0.144117,-9.33749e-05,0.00045519,2.1921e-05,0.000465185,1.13539,0,0,0,0,5.55944
89,0.301945,0,0.856688,-0,5.99164e-08,0,0,0,0,0,0,0.674696,1.14845,0.0121833,1.33203,0.342675,-1.35283,0.0027808,-0.000736328,0.00080786,0.00298792,1.11363,0,0,0,0,8.1095
90,0.277666,0,0.786312,-0,5.98306e-08,0,0,0,0,0,0,0.680192,1.14845,0.0132928,1.33483,0.314525,-1.40913,0.00266555,-0.000673619,0.000551565,0.00280413,1.11152,0,0,0,0,7.62965
91,0.282633,0,0.799937,-0,5.98058e-08,0,0,0,0,0,0,0.686584,1.14845,0.0143148,1.33811,0.319975,-1.39824,0.00253888,-0.000578567,0.00043575,0.00264017,1.11091,0,0,0,0,7.54095
