Point ID,Density,Eddy_Viscosity,Energy,Heat_Flux,Laminar_Viscosity,Mach,Momentum_0,Momentum_1,Momentum_2,Momentum_Magnitude,Nu_Tilde,Points_0,Points_1,Points_2,Points_Magnitude,Pressure,Pressure_Coefficient,Skin_Friction_Coefficient_0,Skin_Friction_Coefficient_1,Skin_Friction_Coefficient_2,Skin_Friction_Coefficient_Magnitude,Temperature,Velocity_0,Velocity_1,Velocity_2,Velocity_Magnitude,Y_Plus
95,0.997481,0,79.5478,-0,8.56443e-08,0,0,0,0,0,0,0.521937,-0.0507332,0,0.524397,31.8191,0.146167,0.00499366,0.000343034,0,0.00500543,1.00483,0,0,0,0,0.475675
96,0.997506,0,79.5506,-0,8.5645e-08,0,0,0,0,0,0,0.512117,-0.0513979,0,0.514689,31.8202,0.148416,0.00499975,0.000333293,0,0.00501085,1.00484,0,0,0,0,0.475934
97,0.997532,0,79.5536,-0,8.56457e-08,0,0,0,0,0,0,0.50229,-0.0520429,0,0.504979,31.8214,0.150809,0.00500567,0.000323206,0,0.00501609,1.00486,0,0,0,0,0.476185
98,0.99756,0,79.5568,-0,8.56465e-08,0,0,0,0,0,0,0.492465,-0.0526668,0,0.495273,31.8227,0.15335,0.00501139,0.000312765,0,0.00502114,1.00487,0,0,0,0,0.476427
99,0.99759,0,79.5601,-0,8.56473e-08,0,0,0,0,0,0,0.482647,-0.0532688,0,0.485577,31.8241,0.156044,0.00501689,0.000301958,0,0.00502597,1.00488,0,0,0,0,0.47666
100,0.997622,0,79.5637,-0,8.56482e-08,0,0,0,0,0,0,0.472843,-0.0538478,0,0.4759,31.8255,0.158897,0.00502212,0.000290776,0,0.00503053,1.00489,0,0,0,0,0.47688
101,0.997655,0,79.5675,-0,8.56491e-08,0,0,0,0,0,0,0.463061,-0.0544028,0,0.466246,31.827,0.161916,0.00502706,0.000279212,0,0.00503481,1.00491,0,0,0,0,0.477088
102,0.997691,0,79.5715,-0,8.56501e-08,0,0,0,0,0,0,0.453308,-0.0549329,0,0.456624,31.8286,0.165104,0.00503169,0.000267257,0,0.00503878,1.00492,0,0,0,0,0.477282
103,0.997728,0,79.5757,-0,8.56511e-08,0,0,0,0,0,0,0.443589,-0.0554371,0,0.44704,31.8303,0.168467,0.00503594,0.000254903,0,0.00504239,1.00494,0,0,0,0,0.47746
104,0.997767,0,79.5801,-0,8.56522e-08,0,0,0,0,0,0,0.433912,-0.0559146,0,0.4375,31.832,0.172011,0.0050398,0.000242146,0,0.00504562,1.00495,0,0,0,0,0.47762
105,0.997808,0,79.5848,-0,8.56534e-08,0,0,0,0,0,0,0.424283,-0.0563647,0,0.428011,31.8339,0.175739,0.00504322,0.000228979,0,0.00504842,1.00497,0,0,0,0,0.47776
106,0.997851,0,79.5897,-0,8.56546e-08,0,0,0,0,0,0,0.414709,-0.0567865,0,0.418579,31.8359,0.179658,0.00504615,0.000215398,0,0.00505075,1.00499,0,0,0,0,0.477879
107,0.997896,0,79.5948,-0,8.56559e-08,0,0,0,0,0,0,0.405195,-0.0571794,0,0.40921,31.8379,0.18377,0.00504855,0.000201399,0,0.00505257,1.00501,0,0,0,0,0.477975
108,0.997944,0,79.6002,-0,8.56572e-08,0,0,0,0,0,0,0.395749,-0.0575429,0,0.39991,31.8401,0.188079,0.00505038,0.000186982,0,0.00505384,1.00503,0,0,0,0,0.478045
109,0.997993,0,79.6058,-0,8.56586e-08,0,0,0,0,0,0,0.386375,-0.0578762,0,0.390686,31.8423,0.192585,0.00505157,0.000172144,0,0.00505451,1.00505,0,0,0,0,0.478088
110,0.998045,0,79.6117,-0,8.56601e-08,0,0,0,0,0,0,0.37708,-0.058179,0,0.381542,31.8447,0.19729,0.00505209,0.000156886,0,0.00505453,1.00507,0,0,0,0,0.4781
111,0.998099,0,79.6178,-0,8.56616e-08,0,0,0,0,0,0,0.367869,-0.0584509,0,0.372483,31.8471,0.20219,0.00505189,0.00014121,0,0.00505386,1.0051,0,0,0,0,0.478081
112,0.998154,0,79.6242,-0,8.56632e-08,0,0,0,0,0,0,0.358747,-0.0586915,0,0.363516,31.8497,0.207283,0.0050509,0.00012512,0,0.00505245,1.00512,0,0,0,0,0.478028
113,0.998212,0,79.6308,-0,8.56649e-08,0,0,0,0,0,0,0.34972,-0.0589005,0,0.354645,31.8523,0.212564,0.00504908,0.00010862,0,0.00505025,1.00514,0,0,0,0,0.477938
114,0.998272,0,79.6376,-0,8.56666e-08,0,0,0,0,0,0,0.340792,-0.0590777,0,0.345875,31.855,0.218026,0.00504638,9.17149e-05,0,0.00504721,1.00517,0,0,0,0,0.477809
115,0.998333,0,79.6447,-0,8.56685e-08,0,0,0,0,0,0,0.331968,-0.0592231,0,0.33721,31.8579,0.223664,0.00504274,7.44138e-05,0,0.00504329,1.0052,0,0,0,0,0.477639
116,0.998396,0,79.6519,-0,8.56703e-08,0,0,0,0,0,0,0.323253,-0.0593366,0,0.328654,31.8608,0.229468,0.00503813,5.67258e-05,0,0.00503845,1.00523,0,0,0,0,0.477426
117,0.99846,0,79.6594,-0,8.56723e-08,0,0,0,0,0,0,0.31465,-0.0594181,0,0.320211,31.8638,0.235443,0.0050325,3.86616e-05,0,0.00503265,1.00526,0,0,0,0,0.477168
118,0.998527,0,79.6671,-0,8.56743e-08,0,0,0,0,0,0,0.306164,-0.0594678,0,0.311885,31.8668,0.241603,0.00502582,2.02329e-05,0,0.00502586,1.00529,0,0,0,0,0.476864
119,0.998595,0,79.675,-0,8.56764e-08,0,0,0,0,0,0,0.297797,-0.059486,0,0.30368,31.87,0.247976,0.00501808,1.45117e-06,0,0.00501808,1.00532,0,0,0,0,0.476513
120,0.998665,0,79.6833,-0,8.56786e-08,0,0,0,0,0,0,0.289554,-0.0594727,0,0.295599,31.8733,0.254602,0.0050092,-1.76676e-05,0,0.00500924,1.00535,0,0,0,0,0.476112
