Point ID,Density,Eddy_Viscosity,Energy,Heat_Flux,Laminar_Viscosity,Mach,Momentum_0,Momentum_1,Momentum_2,Momentum_Magnitude,Nu_Tilde,Points_0,Points_1,Points_2,Points_Magnitude,Pressure,Pressure_Coefficient,Skin_Friction_Coefficient_0,Skin_Friction_Coefficient_1,Skin_Friction_Coefficient_2,Skin_Friction_Coefficient_Magnitude,Temperature,Velocity_0,Velocity_1,Velocity_2,Velocity_Magnitude,Y_Plus
62,0.619201,0,1.7699,-0,6.04504e-08,0,0,0,0,0,0,0.660923,0.65,0.0291874,0.927454,0.70796,-0.611112,0.000954065,-1.31203e-05,-2.96269e-05,0.000954615,1.12808,0,0,0,0,7.12818
63,0.697845,0,1.99758,-0,6.05162e-08,0,0,0,0,0,0,0.682526,0.65,0.0283886,0.942946,0.799031,-0.428969,0.000714471,4.70785e-05,-3.01829e-05,0.000716657,1.12971,0,0,0,0,6.55909
64,0.761194,0,2.18184,-0,6.05781e-08,0,0,0,0,0,0,0.70405,0.65,0.0273526,0.958611,0.872734,-0.281563,0.000604837,6.72899e-05,-3.15274e-05,0.000609385,1.13124,0,0,0,0,6.31802
65,0.78648,0,2.25505,-0,6.05931e-08,0,0,0,0,0,0,0.725368,0.65,0.0261126,0.974341,0.90202,-0.222993,0.000649563,6.99882e-05,-3.96549e-05,0.000654525,1.13161,0,0,0,0,6.65303
66,0.797595,0,2.28685,-0,6.05917e-08,0,0,0,0,0,0,0.746357,0.65,0.0247114,0.99003,0.91474,-0.197553,0.000703278,7.17553e-05,-4.82589e-05,0.000708574,1.13158,0,0,0,0,6.96976
67,0.947725,0,2.72354,-0,6.06964e-08,0,0,0,0,0,0,0.961449,0.65,0.0035397,1.16056,1.08942,0.151802,0.000333961,0.000165632,-3.73123e-05,0.000374641,1.13418,0,0,0,0,5.29937
68,0.955654,0,2.7463,-0,6.0696e-08,0,0,0,0,0,0,0.970653,0.65,0.00233669,1.16819,1.09852,0.170011,0.000305068,0.000174337,-3.37895e-05,0.000352989,1.13417,0,0,0,0,5.16866
69,0.860205,0,2.46792,-0,6.06205e-08,0,0,0,0,0,0,0.842652,0.65,0.016722,1.06435,0.987168,-0.0526956,0.000657424,9.50107e-05,-5.89185e-05,0.000666862,1.13229,0,0,0,0,6.95164
70,0.870906,0,2.49907,-0,6.06287e-08,0,0,0,0,0,0,0.859571,0.65,0.0151135,1.07777,0.999629,-0.0277737,0.00063545,0.000100486,-5.90724e-05,0.000646052,1.1325,0,0,0,0,6.85987
71,0.881355,0,2.52953,-0,6.06373e-08,0,0,0,0,0,0,0.875564,0.65,0.0135276,1.09055,1.01181,-0.00340665,0.000608977,0.00010682,-5.881e-05,0.000621065,1.13271,0,0,0,0,6.74223
72,0.891657,0,2.5596,-0,6.06463e-08,0,0,0,0,0,0,0.890598,0.65,0.0119682,1.10264,1.02384,0.020651,0.000577819,0.000114189,-5.8004e-05,0.000591843,1.13293,0,0,0,0,6.59042
73,0.901905,0,2.58956,-0,6.06557e-08,0,0,0,0,0,0,0.904661,0.65,0.0104404,1.11401,1.03582,0.0446141,0.000541826,0.000122386,-5.64486e-05,0.000558337,1.13317,0,0,0,0,6.40766
74,0.911951,0,2.61895,-0,6.06653e-08,0,0,0,0,0,0,0.917759,0.65,0.00895114,1.12466,1.04758,0.0681299,0.000501672,0.000131151,-5.40044e-05,0.000521337,1.13341,0,0,0,0,6.20151
