"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,         207,      -4.557918585,      -3.814626776,      -3.825755614,       -2.51203677,      -10.75320036
          0,           0,         208,      -4.559439521,      -3.815150032,      -3.829853737,       -2.51327774,      -10.75077561
          0,           0,         209,      -4.560750339,      -3.814825555,      -3.833682935,      -2.514376785,      -10.74810657
          0,           0,         210,      -4.561806862,      -3.813658951,      -3.837055124,      -2.515290825,      -10.74527985
          0,           0,         211,      -4.562583518,      -3.811708837,      -3.839809425,      -2.515991642,      -10.74235789
          0,           0,         212,      -4.563072736,      -3.809078101,      -3.841824119,      -2.516465454,      -10.73937621
          0,           0,         213,      -4.563282937,      -3.805901302,      -3.843025464,      -2.516711397,      -10.73624758
          0,           0,         214,      -4.563235544,      -3.802331929,       -3.84339206,      -2.516739296,      -10.73306057
          0,           0,         215,      -4.562961378,      -3.798529453,       -3.84295413,      -2.516566962,       -10.7298619
          0,           0,         216,      -4.562496792,      -3.794646666,      -3.841787731,      -2.516217264,      -10.72667361
          0,           0,         217,      -4.561880071,       -3.79081999,       -3.84000478,      -2.515715416,      -10.72349747
          0,           0,         218,      -4.561148495,      -3.787164049,      -3.837740874,      -2.515086827,      -10.72033037
          0,           0,         219,      -4.560336234,      -3.783768829,      -3.835142802,      -2.514355591,      -10.71719554
          0,           0,         220,      -4.559472986,      -3.780697629,      -3.832357161,      -2.513543535,      -10.71414901
          0,           0,         221,      -4.558583502,      -3.777987845,      -3.829520852,      -2.512669986,      -10.71125595
          0,           0,         222,      -4.557687931,       -3.77565366,      -3.826754283,      -2.511752183,      -10.70844336
          0,           0,         223,      -4.556802729,      -3.773690232,      -3.824157248,      -2.510806104,      -10.70562042
          0,           0,         224,      -4.555941815,      -3.772076525,      -3.821807116,      -2.509847407,       -10.7028269
          0,           0,         225,      -4.555117895,      -3.770779835,      -3.819758633,      -2.508892451,      -10.70009173
          0,           0,         226,      -4.554343868,      -3.769760727,      -3.818045141,       -2.50795935,      -10.69755828
          0,           0,         227,      -4.553634015,      -3.768977861,      -3.816680812,      -2.507068717,      -10.69503003
          0,           0,         228,      -4.553004829,      -3.768391245,      -3.815663402,      -2.506244074,      -10.69244506
          0,           0,         229,      -4.552475454,      -3.767965995,      -3.814977151,      -2.505511879,      -10.68983235
          0,           0,         230,      -4.552067857,      -3.767675154,      -3.814595749,      -2.504901325,       -10.6873285
          0,           0,         231,      -4.551806624,      -3.767501764,      -3.814485402,      -2.504443788,      -10.68483679
          0,           0,         232,      -4.551718402,      -3.767439445,       -3.81460764,      -2.504172024,      -10.68229921
          0,           0,         233,         -4.551831,      -3.767492359,       -3.81492185,      -2.504119117,      -10.67965235
          0,           0,         234,      -4.552172441,      -3.767673305,      -3.815387548,      -2.504317394,      -10.67711956
          0,           0,         235,      -4.552769889,      -3.768002897,      -3.815966331,      -2.504797299,      -10.67451562
          0,           0,         236,      -4.553648546,      -3.768507134,       -3.81662361,      -2.505586325,       -10.6718325
          0,           0,         237,        -4.5548303,       -3.76921438,      -3.817329987,      -2.506707733,      -10.66915287
          0,           0,         238,      -4.556332574,      -3.770151602,      -3.818062191,      -2.508179462,      -10.66659704
          0,           0,         239,      -4.558167174,      -3.771343168,      -3.818803668,      -2.510013065,      -10.66388943
          0,           0,         240,      -4.560339149,      -3.772808569,      -3.819545103,      -2.512212696,      -10.66108844
          0,           0,         241,      -4.562845443,      -3.774559992,      -3.820284501,      -2.514773899,      -10.65827005
