Point ID,Density,Eddy_Viscosity,Energy,Heat_Flux,Laminar_Viscosity,Mach,Momentum_0,Momentum_1,Momentum_2,Momentum_Magnitude,Nu_Tilde,Points_0,Points_1,Points_2,Points_Magnitude,Pressure,Pressure_Coefficient,Skin_Friction_Coefficient_0,Skin_Friction_Coefficient_1,Skin_Friction_Coefficient_2,Skin_Friction_Coefficient_Magnitude,Temperature,Velocity_0,Velocity_1,Velocity_2,Velocity_Magnitude,Y_Plus
402,0.983076,0,78.1345,-0,8.54199e-08,0,0,0,0,0,0,0.37708,0.058179,0,0.381542,31.2538,-0.984469,0.00234044,-7.26792e-05,0,0.00234156,1.00144,0,0,0,0,0.323869
403,0.983513,0,78.1694,-0,8.542e-08,0,0,0,0,0,0,0.386375,0.0578762,0,0.390686,31.2677,-0.956575,0.00228225,-7.77727e-05,0,0.00228357,1.00144,0,0,0,0,0.319899
404,0.983939,0,78.2035,-0,8.54202e-08,0,0,0,0,0,0,0.395749,0.0575429,0,0.39991,31.2814,-0.929287,0.00222497,-8.23759e-05,0,0.0022265,1.00145,0,0,0,0,0.315939
405,0.984356,0,78.237,-0,8.54205e-08,0,0,0,0,0,0,0.405195,0.0571794,0,0.40921,31.2948,-0.902472,0.00216863,-8.65121e-05,0,0.00217036,1.00145,0,0,0,0,0.311991
406,0.984762,0,78.2698,-0,8.5421e-08,0,0,0,0,0,0,0.414709,0.0567865,0,0.418579,31.3079,-0.876237,0.00211326,-9.02056e-05,0,0.00211518,1.00146,0,0,0,0,0.308058
407,0.985158,0,78.302,-0,8.54216e-08,0,0,0,0,0,0,0.424283,0.0563647,0,0.428011,31.3208,-0.850487,0.00205879,-9.3476e-05,0,0.00206091,1.00147,0,0,0,0,0.304137
408,0.985545,0,78.3335,-0,8.54222e-08,0,0,0,0,0,0,0.433912,0.0559146,0,0.4375,31.3334,-0.825251,0.00200533,-9.63496e-05,0,0.00200764,1.00148,0,0,0,0,0.300234
409,0.985922,0,78.3644,-0,8.5423e-08,0,0,0,0,0,0,0.443589,0.0554371,0,0.44704,31.3458,-0.800558,0.00195274,-9.88413e-05,0,0.00195524,1.00149,0,0,0,0,0.296341
410,0.98629,0,78.3947,-0,8.54239e-08,0,0,0,0,0,0,0.453308,0.0549329,0,0.456624,31.3579,-0.77629,0.00190108,-0.000100975,0,0.00190376,1.0015,0,0,0,0,0.292463
411,0.986649,0,78.4244,-0,8.54249e-08,0,0,0,0,0,0,0.463061,0.0544028,0,0.466246,31.3698,-0.752559,0.00185038,-0.000102773,0,0.00185323,1.00152,0,0,0,0,0.288603
412,0.986999,0,78.4535,-0,8.5426e-08,0,0,0,0,0,0,0.472843,0.0538478,0,0.4759,31.3814,-0.729284,0.00180054,-0.00010425,0,0.00180356,1.00154,0,0,0,0,0.284755
413,0.98734,0,78.482,-0,8.54271e-08,0,0,0,0,0,0,0.482647,0.0532688,0,0.485577,31.3928,-0.706461,0.00175168,-0.000105431,0,0.00175485,1.00155,0,0,0,0,0.280927
414,0.987672,0,78.5099,-0,8.54284e-08,0,0,0,0,0,0,0.492465,0.0526668,0,0.495273,31.404,-0.684154,0.00170367,-0.000106327,0,0.00170698,1.00157,0,0,0,0,0.277111
415,0.987997,0,78.5373,-0,8.54297e-08,0,0,0,0,0,0,0.50229,0.0520429,0,0.504979,31.4149,-0.662242,0.00165651,-0.000106958,0,0.00165996,1.00159,0,0,0,0,0.273308
416,0.988313,0,78.5641,-0,8.54312e-08,0,0,0,0,0,0,0.512117,0.0513979,0,0.514689,31.4256,-0.640784,0.00161032,-0.000107347,0,0.0016139,1.00161,0,0,0,0,0.269528
417,0.988621,0,78.5903,-0,8.54326e-08,0,0,0,0,0,0,0.521937,0.0507332,0,0.524397,31.4361,-0.619818,0.00156493,-0.000107501,0,0.00156862,1.00164,0,0,0,0,0.265757
418,0.988921,0,78.6161,-0,8.54342e-08,0,0,0,0,0,0,0.531744,0.0500497,0,0.534094,31.4464,-0.599215,0.00152036,-0.000107437,0,0.00152415,1.00166,0,0,0,0,0.261999
419,0.989214,0,78.6413,-0,8.54358e-08,0,0,0,0,0,0,0.541531,0.0493485,0,0.543775,31.4565,-0.579049,0.00147672,-0.00010718,0,0.00148061,1.00168,0,0,0,0,0.258264
420,0.989499,0,78.6659,-0,8.54375e-08,0,0,0,0,0,0,0.551292,0.0486309,0,0.553432,31.4664,-0.559343,0.00143384,-0.000106731,0,0.00143781,1.00171,0,0,0,0,0.254537
421,0.989777,0,78.6901,-0,8.54393e-08,0,0,0,0,0,0,0.561019,0.0478979,0,0.56306,31.476,-0.539999,0.00139173,-0.000106105,0,0.00139577,1.00174,0,0,0,0,0.25082
