"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoW]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,         214,      -5.184794433,      -1.627176256,               -32,      -1.996193396,      0.1226715828,      -6.198637339
          0,           0,         215,      -5.160283373,      -1.625674388,               -32,      -1.994663389,      0.1182619735,      -6.192251624
          0,           0,         216,       -5.17082875,      -1.624064169,               -32,      -1.992936118,      0.1188690559,      -6.185917363
          0,           0,         217,      -5.234378719,      -1.622440938,               -32,      -1.991116363,      0.1231098665,      -6.179594001
          0,           0,         218,      -5.316505002,      -1.620820442,               -32,       -1.98909316,      0.1303687595,      -6.173232292
          0,           0,         219,      -5.341246931,      -1.619045731,               -32,      -1.987287068,      0.1286171824,      -6.166835158
          0,           0,         220,      -5.270491295,      -1.617144495,               -32,      -1.985264174,      0.1280095978,      -6.160401539
          0,           0,         221,      -5.175611933,      -1.615212306,               -32,      -1.983044662,      0.1325108761,      -6.153954598
          0,           0,         222,      -5.150913607,       -1.61312688,               -32,      -1.981237902,       0.128873986,      -6.147494201
          0,           0,         223,      -5.157552108,      -1.610933902,               -32,      -1.979304741,      0.1289332356,      -6.141018402
          0,           0,         224,      -5.219117202,      -1.608729462,               -32,      -1.977330695,      0.1325335849,      -6.134492712
          0,           0,         225,       -5.30659974,      -1.606540195,               -32,      -1.975162062,      0.1394067906,      -6.127893625
          0,           0,         226,      -5.336230662,      -1.604219644,               -32,      -1.973225669,      0.1381858598,      -6.121217348
          0,           0,         227,      -5.265118881,      -1.601802348,               -32,      -1.971131455,      0.1374809823,      -6.114429606
          0,           0,         228,      -5.166996862,      -1.599365098,               -32,      -1.968852586,      0.1415337426,      -6.107535614
          0,           0,         229,      -5.144252678,      -1.596801104,               -32,      -1.967003229,      0.1383691263,      -6.100550174
          0,           0,         230,      -5.150777638,      -1.594147058,               -32,      -1.965076872,      0.1382093598,      -6.093456444
          0,           0,         231,      -5.214669545,      -1.591490646,               -32,      -1.963127539,      0.1415622074,       -6.08621114
          0,           0,         232,       -5.30393167,      -1.588852973,               -32,      -1.961008132,      0.1479188502,      -6.078790825
          0,           0,         233,      -5.328885187,      -1.586122378,               -32,      -1.959172527,       0.146493984,      -6.071184524
          0,           0,         234,      -5.247178615,      -1.583341583,               -32,      -1.957179418,      0.1463589345,       -6.06339255
          0,           0,         235,      -5.159644427,      -1.580564404,               -32,      -1.955013357,        0.15009455,       -6.05540692
          0,           0,         236,      -5.140805275,      -1.577677227,               -32,      -1.953335606,      0.1467013353,      -6.047209279
          0,           0,         237,      -5.153836871,      -1.574739556,               -32,      -1.951586126,      0.1467999603,      -6.038801411
          0,           0,         238,       -5.22514548,      -1.571819539,               -32,       -1.94979035,      0.1504048688,      -6.030161811
          0,           0,         239,       -5.30719453,      -1.568916321,               -32,      -1.947902074,      0.1556045482,      -6.021299963
          0,           0,         240,      -5.315097877,      -1.565965181,               -32,      -1.946330594,      0.1535333622,      -6.012217148
          0,           0,         241,       -5.21805189,      -1.563009026,               -32,      -1.944549455,      0.1544809488,      -6.002896457
          0,           0,         242,      -5.157190862,      -1.560074927,               -32,      -1.942681538,      0.1573962202,      -5.993322414
          0,           0,         243,      -5.144335989,      -1.557054029,               -32,      -1.941315673,      0.1538408539,      -5.983490792
          0,           0,         244,      -5.170230798,       -1.55403556,               -32,      -1.939854877,      0.1544981756,      -5.973394583
          0,           0,         245,      -5.249779309,       -1.55106623,               -32,      -1.938286187,      0.1586285581,      -5.963021682
          0,           0,         246,      -5.314548802,      -1.548104615,               -32,      -1.936830805,      0.1613434549,      -5.952391399
          0,           0,         247,      -5.292635124,       -1.54513923,               -32,      -1.935581941,      0.1593391514,      -5.941507168
          0,           0,         248,      -5.184686066,      -1.542207936,               -32,      -1.934061222,      0.1615589116,      -5.930379558
          0,           0,         249,      -5.155535255,      -1.539299583,               -32,      -1.932716958,      0.1622598734,      -5.919020545
          0,           0,         250,      -5.153301962,      -1.536351698,               -32,      -1.931697722,      0.1596352888,      -5.907434906
          0,           0,         251,      -5.196533258,      -1.533450447,               -32,      -1.930581067,      0.1608503209,      -5.895635543
          0,           0,         252,      -5.278864945,      -1.530621344,               -32,      -1.929314273,      0.1650192909,      -5.883633237
          0,           0,         253,      -5.319877628,      -1.527795501,               -32,      -1.928421071,      0.1645199905,       -5.87144212
          0,           0,         254,       -5.26141521,      -1.525007762,               -32,       -1.92749959,      0.1636110189,      -5.859069285
          0,           0,         255,      -5.167092923,      -1.522287394,               -32,      -1.926298426,      0.1665236732,      -5.846532299
          0,           0,         256,      -5.157334022,      -1.519570047,               -32,      -1.925596062,      0.1643985983,      -5.833840908
