"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoW]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,         233,      -5.040181255,      -2.330293859,               -32,      -2.389225265,      0.4277523076,      -7.641775552
          0,           0,         234,      -5.047525174,      -2.329691904,               -32,      -2.392372513,       0.420194864,      -7.637696387
          0,           0,         235,      -5.053371642,      -2.331569836,               -32,      -2.397849536,      0.4144354094,       -7.63366975
          0,           0,         236,      -5.057014188,      -2.336043448,               -32,      -2.405412981,      0.4106426731,      -7.629670423
          0,           0,         237,      -5.059315335,      -2.342669082,               -32,      -2.415136442,      0.4083501471,      -7.625714742
          0,           0,         238,      -5.060076472,      -2.351061847,               -32,      -2.426676552,      0.4077054366,      -7.621810117
          0,           0,         239,      -5.059382149,      -2.360938691,               -32,      -2.439489552,      0.4084203745,      -7.617950608
          0,           0,         240,      -5.058094053,      -2.371465707,               -32,      -2.453266742,      0.4098742924,      -7.614119483
          0,           0,         241,       -5.05605345,      -2.381963498,               -32,      -2.467151945,      0.4120004782,      -7.610332891
          0,           0,         242,      -5.053779706,      -2.391652753,               -32,      -2.480329767,      0.4143196796,      -7.606575929
          0,           0,         243,      -5.051853116,      -2.399473612,               -32,      -2.492192588,      0.4164194466,      -7.602851355
          0,           0,         244,      -5.049953684,      -2.404894373,               -32,      -2.501527044,      0.4182872273,      -7.599159853
          0,           0,         245,      -5.048825279,      -2.407179217,               -32,      -2.508001227,      0.4193929498,      -7.595459947
          0,           0,         246,      -5.048610094,      -2.406120031,               -32,      -2.511337705,      0.4196778207,      -7.591782815
          0,           0,         247,      -5.048975172,      -2.402079486,               -32,       -2.51097102,      0.4191574457,      -7.588115977
          0,           0,         248,      -5.050810373,       -2.39529089,               -32,      -2.507980234,      0.4173573194,      -7.584452059
          0,           0,         249,      -5.053447327,      -2.386746579,               -32,      -2.502475838,      0.4144847584,      -7.580797778
          0,           0,         250,      -5.057216478,      -2.376956925,               -32,      -2.495458174,      0.4103896963,      -7.577134001
          0,           0,         251,      -5.062788441,      -2.366835344,               -32,      -2.487818422,      0.4050159474,      -7.573464446
          0,           0,         252,       -5.06897348,       -2.35712376,               -32,      -2.479927806,      0.3985587801,      -7.569778468
          0,           0,         253,      -5.076596917,        -2.3482369,               -32,      -2.472889249,      0.3908524768,      -7.566082747
          0,           0,         254,      -5.085324716,      -2.340609361,               -32,       -2.46696428,      0.3823011898,      -7.562376304
          0,           0,         255,      -5.094326767,      -2.334497784,               -32,      -2.462745757,      0.3730100193,      -7.558636368
          0,           0,         256,      -5.104181597,      -2.330337402,               -32,       -2.46022218,      0.3631752354,      -7.554873283
          0,           0,         257,      -5.113927717,      -2.327867698,               -32,      -2.459952399,      0.3534418346,      -7.551090448
