"Time_Iter","Outer_Iter","Inner_Iter",   "rms[A_Rho]"   ,   "rms[A_RhoU]"  ,   "rms[A_RhoV]"  ,    "rms[A_E]"    
          0,           0,         247,      -10.83918725,      -10.56658146,      -11.12273065,      -11.30463677
          0,           0,         248,      -10.84536914,      -10.56184376,      -11.13763972,      -11.30245071
          0,           0,         249,        -10.850549,      -10.55662433,      -11.15169757,      -11.30087888
          0,           0,         250,      -10.85516566,       -10.5518255,      -11.16496773,      -11.30037577
          0,           0,         251,      -10.85971469,      -10.54812001,      -11.17758762,      -11.30127915
          0,           0,         252,      -10.86467818,      -10.54597394,       -11.1897841,      -11.30380135
          0,           0,         253,      -10.87046441,      -10.54567883,      -11.20184505,      -11.30804988
          0,           0,         254,      -10.87738342,      -10.54739445,      -11.21406743,      -11.31406877
          0,           0,         255,      -10.88565259,      -10.55119111,      -11.22670922,      -11.32187017
          0,           0,         256,      -10.89541502,      -10.55708342,      -11.23997053,      -11.33145147
          0,           0,         257,      -10.90675755,      -10.56505346,      -11.25400344,      -11.34280432
          0,           0,         258,      -10.91972454,      -10.57506529,      -11.26892946,      -11.35591939
          0,           0,         259,      -10.93432824,      -10.58707335,      -11.28484887,      -11.37078795
          0,           0,         260,      -10.95055712,      -10.60102752,      -11.30184161,      -11.38740138
          0,           0,         261,      -10.96838299,      -10.61687606,      -11.31996606,      -11.40574978
          0,           0,         262,      -10.98776746,      -10.63456785,      -11.33925948,      -11.42582067
          0,           0,         263,      -11.00866741,      -10.65405417,      -11.35974055,      -11.44759865
          0,           0,         264,      -11.03103977,      -10.67529039,      -11.38141222,      -11.47106576
          0,           0,         265,      -11.05484505,      -10.69823761,      -11.40426474,       -11.4962026
          0,           0,         266,      -11.08004981,       -10.7228642,      -11.42827826,      -11.52299019
          0,           0,         267,      -11.10662801,       -10.7491472,      -11.45342465,      -11.55141169
          0,           0,         268,      -11.13456151,      -10.77707364,      -11.47966962,      -11.58145476
          0,           0,         269,       -11.1638394,      -10.80664134,      -11.50697394,      -11.61311271
          0,           0,         270,      -11.19445677,      -10.83785958,      -11.53529504,      -11.64638588
          0,           0,         271,      -11.22641258,      -10.87074913,      -11.56458735,      -11.68128153
          0,           0,         272,      -11.25970669,      -10.90534179,      -11.59480267,      -11.71781265
          0,           0,         273,      -11.29433595,      -10.94167928,      -11.62588941,      -11.75599589
          0,           0,         274,      -11.33028924,      -10.97981118,      -11.65779117,      -11.79584707
