Point ID,Density,Eddy_Viscosity,Energy,Heat_Flux,Laminar_Viscosity,Mach,Momentum_0,Momentum_1,Momentum_2,Momentum_Magnitude,Nu_Tilde,Points_0,Points_1,Points_2,Points_Magnitude,Pressure,Pressure_Coefficient,Skin_Friction_Coefficient_0,Skin_Friction_Coefficient_1,Skin_Friction_Coefficient_2,Skin_Friction_Coefficient_Magnitude,Temperature,Velocity_0,Velocity_1,Velocity_2,Velocity_Magnitude,Y_Plus,,
372,0.990978,0,78.8468,0,8.55E-08,0,0,0,0,0,0,0.153511,0.0534588,0,0.162553,31.5387,-0.414602,0.00479565,0.00046381,0,0.00481802,1.00251,0,0,0,0,0.466647,,
373,0.991009,0,78.8487,0,8.55E-08,0,0,0,0,0,0,0.158968,0.0539717,0,0.16788,31.5395,-0.413075,0.00478423,0.000436626,0,0.00480412,1.00251,0,0,0,0,0.465947,,
374,0.991042,0,78.8509,0,8.55E-08,0,0,0,0,0,0,0.164564,0.0544675,0,0.173344,31.5403,-0.411363,0.00477275,0.000409986,0,0.00479033,1.0025,0,0,0,0,0.465254,,
375,0.991076,0,78.8532,0,8.55E-08,0,0,0,0,0,0,0.170301,0.0549452,0,0.178945,31.5413,-0.409467,0.00476119,0.000383882,0,0.00477664,1.0025,0,0,0,0,0.464566,,
376,0.991112,0,78.8558,0,8.55E-08,0,0,0,0,0,0,0.17618,0.055404,0,0.184686,31.5423,-0.407391,0.00474956,0.000358303,0,0.00476306,1.00249,0,0,0,0,0.463883,,
377,0.99115,0,78.8587,0,8.55E-08,0,0,0,0,0,0,0.182201,0.0558429,0,0.190567,31.5435,-0.405137,0.00473785,0.000333242,0,0.00474956,1.00249,0,0,0,0,0.463205,,
378,0.991189,0,78.8617,0,8.55E-08,0,0,0,0,0,0,0.188365,0.0562611,0,0.196588,31.5447,-0.402706,0.00472606,0.000308691,0,0.00473613,1.00249,0,0,0,0,0.46253,,
379,0.99123,0,78.865,0,8.55E-08,0,0,0,0,0,0,0.194673,0.0566576,0,0.20275,31.546,-0.4001,0.00471419,0.000284645,0,0.00472278,1.00249,0,0,0,0,0.461859,,
380,0.991272,0,78.8684,0,8.55E-08,0,0,0,0,0,0,0.201125,0.0570315,0,0.209054,31.5474,-0.397318,0.00470224,0.000261097,0,0.00470948,1.00249,0,0,0,0,0.461192,,
381,0.991316,0,78.8721,0,8.55E-08,0,0,0,0,0,0,0.20772,0.057382,0,0.2155,31.5489,-0.394362,0.0046902,0.000238043,0,0.00469624,1.00249,0,0,0,0,0.460527,,
382,0.991361,0,78.876,0,8.55E-08,0,0,0,0,0,0,0.214459,0.0577083,0,0.222088,31.5504,-0.391227,0.00467808,0.000215478,0,0.00468304,1.0025,0,0,0,0,0.459864,,
383,0.991408,0,78.8802,0,8.55E-08,0,0,0,0,0,0,0.221342,0.0580094,0,0.228817,31.5521,-0.38791,0.00466588,0.000193398,0,0.00466988,1.0025,0,0,0,0,0.459204,,
384,0.991457,0,78.8846,0,8.55E-08,0,0,0,0,0,0,0.228367,0.0582847,0,0.235687,31.5538,-0.384404,0.00465359,0.0001718,0,0.00465676,1.00251,0,0,0,0,0.458545,,
385,0.991508,0,78.8892,0,8.55E-08,0,0,0,0,0,0,0.235533,0.0585334,0,0.242698,31.5557,-0.380702,0.00464121,0.00015068,0,0.00464366,1.00252,0,0,0,0,0.457888,,
386,0.991561,0,78.8941,0,8.55E-08,0,0,0,0,0,0,0.242841,0.0587546,0,0.249848,31.5576,-0.376793,0.00462876,0.000130037,0,0.00463059,1.00253,0,0,0,0,0.457232,,
387,0.991616,0,78.8993,0,8.55E-08,0,0,0,0,0,0,0.250288,0.0589479,0,0.257136,31.5597,-0.372663,0.00461623,0.000109868,0,0.00461754,1.00254,0,0,0,0,0.456578,,
388,0.991674,0,78.9047,0,8.55E-08,0,0,0,0,0,0,0.257873,0.0591124,0,0.264562,31.5619,-0.368311,0.00460365,9.02E-05,0,0.00460453,1.00255,0,0,0,0,0.455925,,
389,0.991734,0,78.9104,0,8.55E-08,0,0,0,0,0,0,0.265595,0.0592477,0,0.272123,31.5642,-0.363731,0.00459102,7.09E-05,0,0.00459157,1.00256,0,0,0,0,0.455276,,
390,0.991796,0,78.9164,0,8.55E-08,0,0,0,0,0,0,0.27345,0.0593531,0,0.279817,31.5666,-0.358934,0.00457839,5.22E-05,0,0.00457869,1.00257,0,0,0,0,0.45463,,
391,0.99186,0,78.9227,0,8.55E-08,0,0,0,0,0,0,0.281437,0.0594283,0,0.287643,31.5691,-0.353941,0.00456579,3.39E-05,0,0.00456592,1.00259,0,0,0,0,0.45399,,
392,0.991927,0,78.9291,0,8.55E-08,0,0,0,0,0,0,0.289554,0.0594727,0,0.295599,31.5716,-0.34878,0.00455325,1.61E-05,0,0.00455328,1.0026,0,0,0,0,0.453356,,
393,0.991994,0,78.9357,0,8.55E-08,0,0,0,0,0,0,0.297797,0.059486,0,0.30368,31.5743,-0.343491,0.00454079,-1.31E-06,0,0.00454079,1.00262,0,0,0,0,0.452729,,
394,0.992061,0,78.9424,0,8.55E-08,0,0,0,0,0,0,0.306164,0.0594678,0,0.311885,31.577,-0.338108,0.00452841,-1.82E-05,0,0.00452845,1.00263,0,0,0,0,0.45211,,
395,0.992129,0,78.9493,0,8.55E-08,0,0,0,0,0,0,0.31465,0.0594181,0,0.320211,31.5797,-0.33266,0.00451611,-3.47E-05,0,0.00451625,1.00265,0,0,0,0,0.451497,,
396,0.992197,0,78.9561,0,8.55E-08,0,0,0,0,0,0,0.323253,0.0593366,0,0.328654,31.5824,-0.327173,0.00450389,-5.07E-05,0,0.00450417,1.00267,0,0,0,0,0.45089,,
397,0.992264,0,78.963,0,8.55E-08,0,0,0,0,0,0,0.331968,0.0592231,0,0.33721,31.5852,-0.321658,0.00449171,-6.63E-05,0,0.0044922,1.00269,0,0,0,0,0.450288,,
398,0.992331,0,78.9699,0,8.55E-08,0,0,0,0,0,0,0.340792,0.0590777,0,0.345875,31.588,-0.316116,0.00447959,-8.14E-05,0,0.00448033,1.00271,0,0,0,0,0.44969,,
399,0.992398,0,78.9769,0,8.55E-08,0,0,0,0,0,0,0.34972,0.0589005,0,0.354645,31.5908,-0.310554,0.00446751,-9.61E-05,0,0.00446854,1.00273,0,0,0,0,0.449097,,
400,0.992465,0,78.9839,0,8.55E-08,0,0,0,0,0,0,0.358747,0.0586915,0,0.363516,31.5935,-0.304968,0.00445548,-0.00011037,0,0.00445685,1.00275,0,0,0,0,0.448508,,
401,0.992532,0,78.9909,0,8.55E-08,0,0,0,0,0,0,0.367869,0.0584509,0,0.372483,31.5964,-0.299352,0.00444351,-0.000124205,0,0.00444525,1.00277,0,0,0,0,0.447923,,
402,0.992599,0,78.9979,0,8.55E-08,0,0,0,0,0,0,0.37708,0.058179,0,0.381542,31.5992,-0.293707,0.00443162,-0.000137618,0,0.00443375,1.0028,0,0,0,0,0.447343,,
403,0.992666,0,79.005,0,8.55E-08,0,0,0,0,0,0,0.386375,0.0578762,0,0.390686,31.602,-0.288033,0.00441979,-0.000150614,0,0.00442236,1.00282,0,0,0,0,0.446768,,
404,0.992733,0,79.0122,0,8.55E-08,0,0,0,0,0,0,0.395749,0.0575429,0,0.39991,31.6049,-0.282328,0.00440805,-0.000163201,0,0.00441107,1.00284,0,0,0,0,0.446198,,
405,0.9928,0,79.0193,0,8.55E-08,0,0,0,0,0,0,0.405195,0.0571794,0,0.40921,31.6077,-0.27659,0.0043964,-0.000175383,0,0.0043999,1.00286,0,0,0,0,0.445634,,
406,0.992867,0,79.0266,0,8.55E-08,0,0,0,0,0,0,0.414709,0.0567865,0,0.418579,31.6106,-0.270826,0.00438484,-0.000187169,0,0.00438884,1.00289,0,0,0,0,0.445075,,
407,0.992934,0,79.0338,0,8.55E-08,0,0,0,0,0,0,0.424283,0.0563647,0,0.428011,31.6135,-0.265038,0.00437339,-0.000198566,0,0.00437789,1.00291,0,0,0,0,0.444522,,
408,0.993002,0,79.041,0,8.55E-08,0,0,0,0,0,0,0.433912,0.0559146,0,0.4375,31.6164,-0.259228,0.00436204,-0.000209582,0,0.00436707,1.00294,0,0,0,0,0.443974,,
409,0.993069,0,79.0483,0,8.55E-08,0,0,0,0,0,0,0.443589,0.0554371,0,0.44704,31.6193,-0.253396,0.00435079,-0.000220223,0,0.00435636,1.00296,0,0,0,0,0.443433,,
410,0.993136,0,79.0556,0,8.55E-08,0,0,0,0,0,0,0.453308,0.0549329,0,0.456624,31.6223,-0.247552,0.00433966,-0.0002305,0,0.00434578,1.00299,0,0,0,0,0.442897,,
411,0.993204,0,79.063,0,8.55E-08,0,0,0,0,0,0,0.463061,0.0544028,0,0.466246,31.6252,-0.241699,0.00432865,-0.000240421,0,0.00433532,1.00301,0,0,0,0,0.442368,,
412,0.993271,0,79.0703,0,8.55E-08,0,0,0,0,0,0,0.472843,0.0538478,0,0.4759,31.6281,-0.235839,0.00431774,-0.000249994,0,0.00432497,1.00304,0,0,0,0,0.441844,,
413,0.993338,0,79.0776,0,8.55E-08,0,0,0,0,0,0,0.482647,0.0532688,0,0.485577,31.631,-0.229974,0.00430695,-0.000259228,0,0.00431475,1.00306,0,0,0,0,0.441326,,
414,0.993405,0,79.0849,0,8.55E-08,0,0,0,0,0,0,0.492465,0.0526668,0,0.495273,31.634,-0.224109,0.00429627,-0.000268134,0,0.00430463,1.00309,0,0,0,0,0.440814,,
415,0.993472,0,79.0923,0,8.55E-08,0,0,0,0,0,0,0.50229,0.0520429,0,0.504979,31.6369,-0.218252,0.00428569,-0.000276719,0,0.00429462,1.00311,0,0,0,0,0.440306,,
416,0.993539,0,79.0996,0,8.55E-08,0,0,0,0,0,0,0.512117,0.0513979,0,0.514689,31.6398,-0.212404,0.00427522,-0.000284994,0,0.00428471,1.00314,0,0,0,0,0.439804,,
417,0.993605,0,79.1069,0,8.55E-08,0,0,0,0,0,0,0.521937,0.0507332,0,0.524397,31.6427,-0.206567,0.00426484,-0.000292969,0,0.00427489,1.00316,0,0,0,0,0.439307,,
418,0.993671,0,79.1142,0,8.55E-08,0,0,0,0,0,0,0.531744,0.0500497,0,0.534094,31.6457,-0.200745,0.00425455,-0.000300652,0,0.00426516,1.00319,0,0,0,0,0.438814,,
419,0.993737,0,79.1214,0,8.55E-08,0,0,0,0,0,0,0.541531,0.0493485,0,0.543775,31.6486,-0.19494,0.00424434,-0.000308053,0,0.00425551,1.00321,0,0,0,0,0.438325,,
420,0.993803,0,79.1286,0,8.55E-08,0,0,0,0,0,0,0.551292,0.0486309,0,0.553432,31.6515,-0.189156,0.00423422,-0.000315182,0,0.00424593,1.00324,0,0,0,0,0.43784,,
421,0.993869,0,79.1358,0,8.55E-08,0,0,0,0,0,0,0.561019,0.0478979,0,0.56306,31.6543,-0.183397,0.00422416,-0.000322048,0,0.00423642,1.00326,0,0,0,0,0.437358,,
422,0.993934,0,79.143,0,8.55E-08,0,0,0,0,0,0,0.570705,0.0471508,0,0.57265,31.6572,-0.177664,0.00421418,-0.000328661,0,0.00422697,1.00329,0,0,0,0,0.436879,,
423,0.993999,0,79.1501,0,8.55E-08,0,0,0,0,0,0,0.580346,0.0463906,0,0.582197,31.6601,-0.171958,0.00420425,-0.00033503,0,0.00421757,1.00331,0,0,0,0,0.436402,,
424,0.994063,0,79.1572,0,8.55E-08,0,0,0,0,0,0,0.589933,0.0456186,0,0.591694,31.6629,-0.166282,0.00419436,-0.000341163,0,0.00420821,1.00334,0,0,0,0,0.435928,,
425,0.994127,0,79.1643,0,8.55E-08,0,0,0,0,0,0,0.599461,0.0448359,0,0.601135,31.6657,-0.160637,0.00418452,-0.00034707,0,0.00419889,1.00336,0,0,0,0,0.435455,,
426,0.994191,0,79.1713,0,8.55E-08,0,0,0,0,0,0,0.608923,0.0440435,0,0.610514,31.6685,-0.155023,0.0041747,-0.000352759,0,0.00418958,1.00339,0,0,0,0,0.434983,,
427,0.994254,0,79.1783,0,8.56E-08,0,0,0,0,0,0,0.618314,0.0432427,0,0.619824,31.6713,-0.149443,0.0041649,-0.000358238,0,0.00418028,1.00341,0,0,0,0,0.434512,,
428,0.994317,0,79.1852,0,8.56E-08,0,0,0,0,0,0,0.627628,0.0424346,0,0.629061,31.6741,-0.143898,0.00415511,-0.000363516,0,0.00417098,1.00344,0,0,0,0,0.43404,,
429,0.99438,0,79.1921,0,8.56E-08,0,0,0,0,0,0,0.63686,0.0416203,0,0.638218,31.6768,-0.138388,0.00414532,-0.000368599,0,0.00416167,1.00346,0,0,0,0,0.433569,,
430,0.994442,0,79.1989,0,8.56E-08,0,0,0,0,0,0,0.646003,0.0408007,0,0.64729,31.6796,-0.132915,0.00413552,-0.000373496,0,0.00415235,1.00348,0,0,0,0,0.433096,,
431,0.994504,0,79.2057,0,8.56E-08,0,0,0,0,0,0,0.655054,0.0399771,0,0.656273,31.6823,-0.127477,0.0041257,-0.000378213,0,0.004143,1.00351,0,0,0,0,0.432622,,
432,0.994565,0,79.2125,0,8.56E-08,0,0,0,0,0,0,0.664007,0.0391503,0,0.66516,31.685,-0.122076,0.00411585,-0.000382758,0,0.00413361,1.00353,0,0,0,0,0.432146,,
433,0.994626,0,79.2192,0,8.56E-08,0,0,0,0,0,0,0.672857,0.0383215,0,0.673947,31.6877,-0.116711,0.00410597,-0.000387137,0,0.00412418,1.00355,0,0,0,0,0.431668,,
434,0.994687,0,79.2259,0,8.56E-08,0,0,0,0,0,0,0.6816,0.0374915,0,0.68263,31.6903,-0.111382,0.00409605,-0.000391356,0,0.0041147,1.00358,0,0,0,0,0.431187,,
435,0.994747,0,79.2325,0,8.56E-08,0,0,0,0,0,0,0.690232,0.0366613,0,0.691205,31.693,-0.106089,0.00408608,-0.000395421,0,0.00410516,1.0036,0,0,0,0,0.430703,,
436,0.994807,0,79.239,0,8.56E-08,0,0,0,0,0,0,0.69875,0.0358319,0,0.699668,31.6956,-0.100831,0.00407604,-0.000399337,0,0.00409556,1.00362,0,0,0,0,0.430215,,
437,0.994866,0,79.2456,0,8.56E-08,0,0,0,0,0,0,0.707149,0.035004,0,0.708015,31.6982,-0.0956068,0.00406595,-0.000403111,0,0.00408588,1.00365,0,0,0,0,0.429724,,
438,0.994925,0,79.2521,0,8.56E-08,0,0,0,0,0,0,0.715426,0.0341785,0,0.716242,31.7008,-0.0904167,0.00405578,-0.000406745,0,0.00407613,1.00367,0,0,0,0,0.429229,,
439,0.994984,0,79.2585,0,8.56E-08,0,0,0,0,0,0,0.723579,0.0333563,0,0.724347,31.7034,-0.0852595,0.00404554,-0.000410247,0,0.00406629,1.00369,0,0,0,0,0.42873,,
440,0.995043,0,79.2649,0,8.56E-08,0,0,0,0,0,0,0.731603,0.0325381,0,0.732326,31.706,-0.0801342,0.00403523,-0.000413618,0,0.00405637,1.00371,0,0,0,0,0.428226,,
441,0.995101,0,79.2713,0,8.56E-08,0,0,0,0,0,0,0.739498,0.0317246,0,0.740178,31.7085,-0.0750403,0.00402482,-0.000416864,0,0.00404635,1.00374,0,0,0,0,0.427717,,
442,0.995159,0,79.2776,0,8.56E-08,0,0,0,0,0,0,0.747259,0.0309165,0,0.747899,31.711,-0.0699767,0.00401432,-0.000419989,0,0.00403624,1.00376,0,0,0,0,0.427203,,
443,0.995216,0,79.2839,0,8.56E-08,0,0,0,0,0,0,0.754887,0.0301145,0,0.755487,31.7136,-0.0649421,0.00400374,-0.000422996,0,0.00402602,1.00378,0,0,0,0,0.426684,,
444,0.995274,0,79.2902,0,8.56E-08,0,0,0,0,0,0,0.762378,0.0293192,0,0.762941,31.7161,-0.0599356,0.00399306,-0.000425887,0,0.0040157,1.0038,0,0,0,0,0.426159,,
445,0.995331,0,79.2964,0,8.56E-08,0,0,0,0,0,0,0.769731,0.0285313,0,0.770259,31.7186,-0.0549559,0.00398228,-0.000428666,0,0.00400528,1.00382,0,0,0,0,0.42563,,
446,0.995388,0,79.3026,0,8.56E-08,0,0,0,0,0,0,0.776945,0.0277512,0,0.77744,31.721,-0.0500021,0.0039714,-0.000431336,0,0.00399475,1.00384,0,0,0,0,0.425094,,
447,0.995445,0,79.3087,0,8.56E-08,0,0,0,0,0,0,0.784019,0.0269795,0,0.784483,31.7235,-0.0450731,0.00396041,-0.000433899,0,0.00398411,1.00386,0,0,0,0,0.424552,,
448,0.995502,0,79.3149,0,8.56E-08,0,0,0,0,0,0,0.790952,0.0262166,0,0.791386,31.7259,-0.0401678,0.00394932,-0.000436357,0,0.00397335,1.00388,0,0,0,0,0.424005,,
449,0.995558,0,79.321,0,8.56E-08,0,0,0,0,0,0,0.797743,0.0254631,0,0.798149,31.7284,-0.0352857,0.00393811,-0.000438711,0,0.00396247,1.0039,0,0,0,0,0.423451,,
450,0.995615,0,79.327,0,8.56E-08,0,0,0,0,0,0,0.804393,0.0247193,0,0.804772,31.7308,-0.0304257,0.0039268,-0.000440965,0,0.00395148,1.00392,0,0,0,0,0.422891,,
451,0.995671,0,79.3331,0,8.56E-08,0,0,0,0,0,0,0.8109,0.0239856,0,0.811255,31.7332,-0.0255868,0.00391536,-0.000443119,0,0.00394036,1.00394,0,0,0,0,0.422325,,
452,0.995727,0,79.3391,0,8.56E-08,0,0,0,0,0,0,0.817266,0.0232624,0,0.817597,31.7356,-0.0207681,0.00390382,-0.000445175,0,0.00392912,1.00396,0,0,0,0,0.421752,,
453,0.995783,0,79.3451,0,8.56E-08,0,0,0,0,0,0,0.82349,0.0225499,0,0.823798,31.738,-0.0159691,0.00389214,-0.000447133,0,0.00391774,1.00398,0,0,0,0,0.421172,,
454,0.995839,0,79.3511,0,8.56E-08,0,0,0,0,0,0,0.829572,0.0218486,0,0.82986,31.7404,-0.011189,0.00388034,-0.000448995,0,0.00390623,1.004,0,0,0,0,0.420585,,
455,0.995895,0,79.357,0,8.56E-08,0,0,0,0,0,0,0.835514,0.0211586,0,0.835782,31.7428,-0.00642742,0.00386841,-0.000450762,0,0.00389459,1.00402,0,0,0,0,0.419991,,
456,0.995951,0,79.363,0,8.56E-08,0,0,0,0,0,0,0.841316,0.0204802,0,0.841565,31.7452,-0.00168334,0.00385633,-0.000452432,0,0.00388278,1.00404,0,0,0,0,0.419388,,
457,0.996006,0,79.3689,0,8.56E-08,0,0,0,0,0,0,0.846979,0.0198135,0,0.847211,31.7476,0.00304394,0.00384415,-0.000454012,0,0.00387087,1.00406,0,0,0,0,0.41878,,
458,0.996062,0,79.3748,0,8.56E-08,0,0,0,0,0,0,0.852504,0.0191588,0,0.852719,31.7499,0.00775417,0.00383176,-0.000455491,0,0.00385874,1.00408,0,0,0,0,0.41816,,
459,0.996117,0,79.3806,0,8.56E-08,0,0,0,0,0,0,0.857893,0.0185162,0,0.858092,31.7523,0.0124479,0.00381929,-0.000456884,0,0.00384652,1.00409,0,0,0,0,0.417536,,
460,0.996172,0,79.3865,0,8.56E-08,0,0,0,0,0,0,0.863146,0.0178858,0,0.863331,31.7546,0.017125,0.00380659,-0.000458174,0,0.00383407,1.00411,0,0,0,0,0.416899,,
461,0.996227,0,79.3923,0,8.56E-08,0,0,0,0,0,0,0.868265,0.0172677,0,0.868437,31.7569,0.0217852,0.00379379,-0.000459378,0,0.0038215,1.00413,0,0,0,0,0.416256,,
462,0.996282,0,79.3981,0,8.56E-08,0,0,0,0,0,0,0.873252,0.016662,0,0.873411,31.7592,0.0264286,0.00378076,-0.00046048,0,0.0038087,1.00415,0,0,0,0,0.4156,,
463,0.996337,0,79.4039,0,8.56E-08,0,0,0,0,0,0,0.878108,0.0160688,0,0.878255,31.7616,0.0310553,0.0037676,-0.000461495,0,0.00379576,1.00417,0,0,0,0,0.414937,,
464,0.996391,0,79.4097,0,8.56E-08,0,0,0,0,0,0,0.882836,0.0154881,0,0.882972,31.7639,0.0356651,0.00375419,-0.000462406,0,0.00378256,1.00419,0,0,0,0,0.414259,,
465,0.996445,0,79.4154,0,8.56E-08,0,0,0,0,0,0,0.887437,0.0149199,0,0.887562,31.7662,0.0402581,0.00374067,-0.000463233,0,0.00376924,1.0042,0,0,0,0,0.413576,,
466,0.996499,0,79.4211,0,8.56E-08,0,0,0,0,0,0,0.891912,0.0143641,0,0.892028,31.7684,0.0448341,0.00372683,-0.000463949,0,0.00375559,1.00422,0,0,0,0,0.412874,,
467,0.996553,0,79.4268,0,8.56E-08,0,0,0,0,0,0,0.896265,0.0138209,0,0.896371,31.7707,0.0493932,0.00371289,-0.000464584,0,0.00374184,1.00424,0,0,0,0,0.412167,,
468,0.996606,0,79.4325,0,8.56E-08,0,0,0,0,0,0,0.900496,0.01329,0,0.900594,31.773,0.0539344,0.00369862,-0.000465108,0,0.00372775,1.00426,0,0,0,0,0.411441,,
469,0.996659,0,79.4382,0,8.56E-08,0,0,0,0,0,0,0.904609,0.0127716,0,0.904699,31.7753,0.0584611,0.00368417,-0.000465541,0,0.00371347,1.00428,0,0,0,0,0.410705,,
470,0.996712,0,79.4438,0,8.56E-08,0,0,0,0,0,0,0.908605,0.0122654,0,0.908688,31.7775,0.0629699,0.00366949,-0.000465878,0,0.00369895,1.00429,0,0,0,0,0.409956,,
471,0.996765,0,79.4494,0,8.56E-08,0,0,0,0,0,0,0.912486,0.0117715,0,0.912562,31.7798,0.0674592,0.00365447,-0.000466103,0,0.00368407,1.00431,0,0,0,0,0.409187,,
472,0.996817,0,79.455,0,8.56E-08,0,0,0,0,0,0,0.916256,0.0112896,0,0.916325,31.782,0.0719303,0.00363928,-0.000466241,0,0.00366902,1.00433,0,0,0,0,0.408408,,
473,0.99687,0,79.4606,0,8.56E-08,0,0,0,0,0,0,0.919915,0.0108198,0,0.919978,31.7842,0.0763842,0.00362374,-0.00046627,0,0.00365362,1.00435,0,0,0,0,0.40761,,
474,0.996921,0,79.4661,0,8.56E-08,0,0,0,0,0,0,0.923466,0.0103618,0,0.923524,31.7864,0.0808173,0.0036079,-0.000466195,0,0.0036379,1.00436,0,0,0,0,0.406794,,
475,0.996973,0,79.4716,0,8.56E-08,0,0,0,0,0,0,0.926912,0.00991563,0,0.926965,31.7886,0.0852355,0.00359186,-0.000466029,0,0.00362197,1.00438,0,0,0,0,0.405966,,
476,0.997025,0,79.4771,0,8.56E-08,0,0,0,0,0,0,0.930255,0.00948102,0,0.930303,31.7909,0.0896582,0.00357538,-0.000465743,0,0.00360559,1.0044,0,0,0,0,0.405113,,
477,0.997075,0,79.4826,0,8.56E-08,0,0,0,0,0,0,0.933497,0.00905787,0,0.933541,31.793,0.0940305,0.00355859,-0.000465355,0,0.00358889,1.00442,0,0,0,0,0.404242,,
478,0.997126,0,79.488,0,8.56E-08,0,0,0,0,0,0,0.93664,0.00864601,0,0.93668,31.7952,0.0983672,0.00354146,-0.00046486,0,0.00357184,1.00444,0,0,0,0,0.403351,,
479,0.997176,0,79.4935,0,8.56E-08,0,0,0,0,0,0,0.939687,0.00824527,0,0.939724,31.7974,0.102702,0.00352402,-0.000464265,0,0.00355447,1.00445,0,0,0,0,0.402443,,
480,0.997226,0,79.4989,0,8.56E-08,0,0,0,0,0,0,0.942641,0.00785548,0,0.942673,31.7996,0.107045,0.00350619,-0.000463558,0,0.0035367,1.00447,0,0,0,0,0.401511,,
481,0.997277,0,79.5043,0,8.56E-08,0,0,0,0,0,0,0.945502,0.00747646,0,0.945532,31.8017,0.111405,0.00348795,-0.000462737,0,0.00351851,1.00449,0,0,0,0,0.400554,,
482,0.997328,0,79.5098,0,8.56E-08,0,0,0,0,0,0,0.948275,0.00710804,0,0.948301,31.8039,0.115795,0.00346926,-0.0004618,0,0.00349986,1.00451,0,0,0,0,0.399572,,
483,0.997379,0,79.5154,0,8.56E-08,0,0,0,0,0,0,0.95096,0.00675,0,0.950984,31.8061,0.120228,0.00345012,-0.000460745,0,0.00348075,1.00453,0,0,0,0,0.398563,,
484,0.997432,0,79.521,0,8.56E-08,0,0,0,0,0,0,0.95356,0.00640218,0,0.953582,31.8084,0.124714,0.00343049,-0.000459569,0,0.00346114,1.00454,0,0,0,0,0.397525,,
485,0.997485,0,79.5267,0,8.56E-08,0,0,0,0,0,0,0.956078,0.00606436,0,0.956097,31.8107,0.129266,0.00341035,-0.000458268,0,0.003441,1.00456,0,0,0,0,0.396456,,
486,0.99754,0,79.5324,0,8.56E-08,0,0,0,0,0,0,0.958515,0.00573636,0,0.958532,31.813,0.133893,0.00338966,-0.000456839,0,0.00342031,1.00458,0,0,0,0,0.395355,,
487,0.997595,0,79.5383,0,8.56E-08,0,0,0,0,0,0,0.960874,0.00541796,0,0.960889,31.8153,0.138607,0.00336839,-0.000455277,0,0.00339901,1.0046,0,0,0,0,0.394218,,
488,0.997653,0,79.5443,0,8.56E-08,0,0,0,0,0,0,0.963157,0.00510898,0,0.96317,31.8177,0.143415,0.00334648,-0.000453577,0,0.00337708,1.00462,0,0,0,0,0.393044,,
489,0.997711,0,79.5505,0,8.56E-08,0,0,0,0,0,0,0.965366,0.0048092,0,0.965378,31.8202,0.148332,0.00332391,-0.000451736,0,0.00335447,1.00464,0,0,0,0,0.391828,,
490,0.997772,0,79.5568,0,8.56E-08,0,0,0,0,0,0,0.967502,0.00451843,0,0.967513,31.8227,0.153365,0.00330062,-0.000449745,0,0.00333112,1.00465,0,0,0,0,0.390569,,
491,0.997835,0,79.5632,0,8.56E-08,0,0,0,0,0,0,0.969569,0.00423645,0,0.969578,31.8253,0.158524,0.00327655,-0.000447598,0,0.00330698,1.00467,0,0,0,0,0.389262,,
492,0.997899,0,79.5699,0,8.56E-08,0,0,0,0,0,0,0.971568,0.00396307,0,0.971576,31.8279,0.163819,0.00325163,-0.000445285,0,0.00328198,1.00469,0,0,0,0,0.387902,,
493,0.997966,0,79.5767,0,8.56E-08,0,0,0,0,0,0,0.9735,0.00369808,0,0.973507,31.8307,0.169257,0.00322578,-0.000442796,0,0.00325603,1.00471,0,0,0,0,0.386483,,
494,0.998035,0,79.5836,0,8.56E-08,0,0,0,0,0,0,0.975369,0.00344128,0,0.975375,31.8335,0.17485,0.00319891,-0.00044012,0,0.00322904,1.00473,0,0,0,0,0.385001,,
495,0.998106,0,79.5908,0,8.56E-08,0,0,0,0,0,0,0.977175,0.00319247,0,0.97718,31.8363,0.180609,0.00317091,-0.000437241,0,0.00320091,1.00475,0,0,0,0,0.383447,,
496,0.99818,0,79.5983,0,8.56E-08,0,0,0,0,0,0,0.978921,0.00295145,0,0.978926,31.8393,0.186549,0.00314169,-0.000434148,0,0.00317154,1.00477,0,0,0,0,0.381815,,
497,0.998257,0,79.6059,0,8.56E-08,0,0,0,0,0,0,0.980609,0.00271801,0,0.980612,31.8424,0.192686,0.00311112,-0.000430822,0,0.0031408,1.00479,0,0,0,0,0.380097,,
498,0.998337,0,79.6139,0,8.56E-08,0,0,0,0,0,0,0.982239,0.00249197,0,0.982242,31.8456,0.19904,0.00307904,-0.000427243,0,0.00310854,1.00481,0,0,0,0,0.37828,,
499,0.998421,0,79.6221,0,8.56E-08,0,0,0,0,0,0,0.983815,0.00227313,0,0.983817,31.8489,0.205636,0.00304521,-0.000423376,0,0.0030745,1.00483,0,0,0,0,0.376348,,
500,0.998508,0,79.6307,0,8.56E-08,0,0,0,0,0,0,0.985337,0.00206129,0,0.985339,31.8523,0.2125,0.00300917,-0.000419158,0,0.00303823,1.00485,0,0,0,0,0.374272,,
501,0.9986,0,79.6397,0,8.56E-08,0,0,0,0,0,0,0.986807,0.00185628,0,0.986809,31.8559,0.219668,0.0029702,-0.000414487,0,0.00299898,1.00487,0,0,0,0,0.372002,,
502,0.998698,0,79.6491,0,8.56E-08,0,0,0,0,0,0,0.988228,0.00165789,0,0.988229,31.8596,0.227179,0.00292731,-0.000409225,0,0.00295578,1.00489,0,0,0,0,0.369473,,
